Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,B365H,B365D,B365A,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePasses,AwayPasses,HomeSaves,AwaySaves,HomePos,AwayPos,HS_1P,AS_1P,HST_1P,AST_1P,HF_1P,AF_1P,HC_1P,AC_1P,HY_1P,AY_1P,HR_1P,AR_1P,HomePasses_1P,AwayPasses_1P,HomePos_1P,AwayPos_1P,HS_2P,AS_2P,HST_2P,AST_2P,HF_2P,AF_2P,HC_2P,AC_2P,HY_2P,AY_2P,HR_2P,AR_2P,HomePasses_2P,AwayPasses_2P,HomePos_2P,AwayPos_2P,fixture_id
02/05/2026,Serie A Brasil,2026/2027,BOTAFOGO,REMO,1,2,1,0,A,0.0,0.0,0.0,16,18,5,9,14,10,9,6,2,2,0,0,447,327,7,4,58,42,16,18,5,9,14,10,9,6,2,2,0,0,447,327,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492241
29/07/2026,Serie A Brasil,2026/2027,INTERNACIONAL,FLAMENGO,1,1,1,0,D,0.0,0.0,0.0,16,14,5,5,11,14,2,3,1,3,0,0,259,705,4,4,27,73,16,14,5,5,11,14,2,3,1,3,0,0,259,705,27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492316
10/05/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,ATLETICO PARANAENSE,1,0,1,0,H,0.0,0.0,0.0,16,9,6,3,6,9,4,3,4,1,0,0,480,427,3,5,53,47,16,9,6,3,6,9,4,3,4,1,0,0,480,427,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492259
17/05/2026,Serie A Brasil,2026/2027,PALMEIRAS,CRUZEIRO,1,1,1,1,D,0.0,0.0,0.0,16,11,2,4,19,14,6,5,2,4,0,0,364,405,3,1,47,53,16,11,2,4,19,14,6,5,2,4,0,0,364,405,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492268
21/04/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,YUNNAN YUKUN,2,1,0,1,H,0.0,0.0,0.0,16,16,8,4,12,11,4,3,2,0,0,0,443,376,3,6,54,46,16,16,8,4,12,11,4,3,2,0,0,0,443,376,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523108
02/04/2026,Brasileirao Serie B,2026/2027,SAO BERNARDO,OPERARIO-PR,1,2,1,1,A,0.0,0.0,0.0,16,15,5,7,7,8,6,8,2,3,0,0,477,523,5,4,48,52,16,15,5,7,7,8,6,8,2,3,0,0,477,523,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520618
25/04/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,HANGZHOU GREENTOWN,4,0,3,0,H,0.0,0.0,0.0,16,12,4,3,11,15,2,3,1,4,1,0,509,363,3,0,58,42,16,12,4,3,11,15,2,3,1,4,1,0,509,363,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523115
06/07/2026,Brasileirao Serie B,2026/2027,VILA NOVA,SAO BERNARDO,2,1,1,0,H,0.0,0.0,0.0,16,9,5,6,10,11,6,6,0,3,0,0,323,378,5,3,47,53,16,9,5,6,10,11,6,6,0,3,0,0,323,378,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520759
05/07/2026,Brasileirao Serie B,2026/2027,NAUTICO RECIFE,JUVENTUDE,0,0,0,0,D,0.0,0.0,0.0,16,11,3,5,25,15,6,2,3,2,0,0,403,222,5,3,64,36,16,11,3,5,25,15,6,2,3,2,0,0,403,222,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520757
19/04/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,REMO,4,2,2,2,H,0.0,0.0,0.0,16,6,8,3,11,12,1,1,1,1,0,0,423,400,1,5,51,49,16,6,8,3,11,12,1,1,1,1,0,0,423,400,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492220
04/04/2026,Brasileirao Serie B,2026/2027,CUIABA,CEARA,0,2,0,0,A,0.0,0.0,0.0,16,7,6,2,14,20,1,2,0,4,0,0,500,277,0,5,65,35,16,7,6,2,14,20,1,2,0,4,0,0,500,277,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520623
25/04/2026,Serie A Brasil,2026/2027,BOTAFOGO,INTERNACIONAL,2,2,0,0,D,0.0,0.0,0.0,16,8,7,4,16,14,3,5,2,3,0,0,318,284,2,5,53,47,16,8,7,4,16,14,3,5,2,3,0,0,318,284,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492233
19/03/2026,Serie A Brasil,2026/2027,GREMIO,VITORIA,2,0,1,0,H,0.0,0.0,0.0,16,8,5,1,15,17,4,5,1,3,0,0,351,454,0,3,44,56,16,8,5,1,15,17,4,5,1,3,0,0,351,454,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492175
22/03/2026,Brasileirao Serie B,2026/2027,AVAI,JUVENTUDE,2,0,1,0,H,0.0,0.0,0.0,16,8,5,1,15,14,3,3,3,0,0,0,327,452,1,3,42,58,16,8,5,1,15,14,3,3,3,0,0,0,327,452,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520601
02/05/2026,Chinese Super League,2026/2027,HANGZHOU GREENTOWN,SICHUAN JIUNIU,2,1,1,1,H,0.0,0.0,0.0,16,9,8,6,13,12,6,9,3,1,0,0,338,276,5,6,55,45,16,9,8,6,13,12,6,9,3,1,0,0,338,276,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523129
11/04/2026,Chinese Super League,2026/2027,SHANGHAI SHENHUA,SHANGHAI SIPG,1,0,0,0,H,0.0,0.0,0.0,16,9,7,2,18,12,7,4,3,3,0,0,338,441,2,6,43,57,16,9,7,2,18,12,7,4,3,3,0,0,338,441,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523095
05/04/2026,Chinese Super League,2026/2027,SICHUAN JIUNIU,WUHAN THREE TOWNS,5,2,3,0,H,0.0,0.0,0.0,16,13,7,4,10,16,4,6,2,4,0,1,323,369,2,2,45,55,16,13,7,4,10,16,4,6,2,4,0,1,323,369,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523089
26/07/2026,Chinese Super League,2026/2027,HANGZHOU GREENTOWN,DALIAN ZHIXING,3,2,1,0,H,0.0,0.0,0.0,16,20,7,7,9,18,3,4,2,4,0,0,364,483,5,4,43,57,16,20,7,7,9,18,3,4,2,4,0,0,364,483,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523218
15/03/2026,Chinese Super League,2026/2027,SHANGHAI SIPG,QINGDAO YOUTH ISLAND,4,1,0,0,H,0.0,0.0,0.0,16,16,8,6,20,9,12,7,1,3,0,0,516,248,5,5,68,32,16,16,8,6,20,9,12,7,1,3,0,0,516,248,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523073
14/03/2026,Chinese Super League,2026/2027,SICHUAN JIUNIU,TIANJIN TEDA,1,0,0,0,H,0.0,0.0,0.0,16,9,5,3,15,8,4,5,3,2,0,0,314,343,3,4,48,52,16,9,5,3,15,8,4,5,3,2,0,0,314,343,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523071
26/07/2026,Serie A Brasil,2026/2027,CRUZEIRO,BOTAFOGO,0,1,0,1,A,0.0,0.0,0.0,16,8,6,4,14,18,9,1,4,5,0,0,449,286,3,6,62,38,16,8,6,4,14,18,9,1,4,5,0,0,449,286,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492303
15/03/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,QINGDAO JONOON,1,0,0,0,H,0.0,0.0,0.0,16,11,8,1,11,18,4,8,1,1,0,0,507,323,1,7,60,40,16,11,8,1,11,18,4,8,1,1,0,0,507,323,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523074
09/08/2026,Chinese Super League,2026/2027,CHONGQING TONGLIANG LONG,SHANGHAI SIPG,2,3,2,2,A,3.1,3.5,2.2,13,8,4,5,10,16,7,4,3,0,0,0,378,463,2,2,46,54,13,8,4,5,10,16,7,4,3,0,0,0,378,463,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523233
08/08/2026,Jupiler Pro League,2026/2027,KVC WESTERLO,UNION ST. GILLOISE,1,5,1,1,A,4.33,3.9,1.62,12,19,3,10,12,8,4,5,1,2,0,0,532,435,4,2,55,45,12,19,3,10,12,8,4,5,1,2,0,0,532,435,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558585
08/08/2026,Serie A Brasil,2026/2027,CORITIBA,CHAPECOENSE-SC,2,1,1,0,H,1.65,3.6,5.75,15,12,4,3,14,11,5,6,1,1,0,0,277,497,2,2,36,64,15,12,4,3,14,11,5,6,1,1,0,0,277,497,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492323
09/08/2026,Jupiler Pro League,2026/2027,GENT,KV MECHELEN,2,0,2,0,H,1.85,3.5,3.75,15,5,8,2,11,11,4,1,0,1,0,0,514,463,2,7,53,47,15,5,8,2,11,11,4,1,0,1,0,0,514,463,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558586
11/04/2026,Brasileirao Serie B,2026/2027,PONTE PRETA,VILA NOVA,0,1,0,1,A,0.0,0.0,0.0,17,14,5,5,12,15,9,4,1,4,0,0,355,379,4,5,50,50,17,14,5,5,12,15,9,4,1,4,0,0,355,379,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520637
18/04/2026,Brasileirao Serie B,2026/2027,AMERICA MINEIRO,SPORT RECIFE,0,0,0,0,D,0.0,0.0,0.0,17,9,6,0,14,15,8,3,1,4,0,0,317,323,0,6,50,50,17,9,6,0,14,15,8,3,1,4,0,0,317,323,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520640
20/05/2026,Chinese Super League,2026/2027,SHENYANG URBAN,QINGDAO JONOON,2,1,1,0,H,0.0,0.0,0.0,17,11,8,3,13,13,4,0,3,0,0,0,346,356,2,5,50,50,17,11,8,3,13,13,4,0,3,0,0,0,346,356,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523159
26/04/2026,Serie A Brasil,2026/2027,SAO PAULO,MIRASSOL,1,0,0,0,H,0.0,0.0,0.0,17,10,1,1,11,14,12,4,1,2,0,0,418,381,1,0,53,47,17,10,1,1,11,14,12,4,1,2,0,0,418,381,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492239
04/04/2026,Brasileirao Serie B,2026/2027,VILA NOVA,ATLETICO GOIANIENSE,2,1,0,1,H,0.0,0.0,0.0,17,10,5,4,16,24,8,3,3,2,0,0,357,267,3,3,58,42,17,10,5,4,16,24,8,3,3,2,0,0,357,267,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520629
10/05/2026,Chinese Super League,2026/2027,HANGZHOU GREENTOWN,TIANJIN TEDA,1,1,0,0,D,0.0,0.0,0.0,17,14,7,4,15,15,6,3,4,3,0,0,491,306,3,6,61,39,17,14,7,4,15,15,6,3,4,3,0,0,491,306,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523145
23/04/2026,Brasileirao Serie B,2026/2027,CUIABA,BOTAFOGO SP,1,1,0,0,D,0.0,0.0,0.0,17,10,5,3,20,7,6,4,4,3,0,0,355,267,2,4,57,43,17,10,5,3,20,7,6,4,4,3,0,0,355,267,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520654
27/06/2026,Brasileirao Serie B,2026/2027,CRICIUMA,SAO BERNARDO,1,0,1,0,H,0.0,0.0,0.0,17,10,4,3,15,10,7,2,2,5,0,0,417,404,3,3,51,49,17,10,4,3,15,10,7,2,2,5,0,0,417,404,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520743
16/05/2026,Brasileirao Serie B,2026/2027,OPERARIO-PR,NAUTICO RECIFE,2,6,1,2,A,0.0,0.0,0.0,17,18,7,8,8,18,7,5,4,1,1,0,323,387,2,5,46,54,17,18,7,8,8,18,7,5,4,1,1,0,323,387,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520685
05/04/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,BOTAFOGO,1,2,0,0,A,0.0,0.0,0.0,17,18,5,9,11,16,3,2,2,4,0,0,511,303,8,4,63,37,17,18,5,9,11,16,3,2,2,4,0,0,511,303,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492209
10/06/2026,Brasileirao Serie B,2026/2027,CEARA,AVAI,2,1,2,0,H,0.0,0.0,0.0,17,11,4,2,14,11,8,0,3,3,0,0,289,408,1,2,42,58,17,11,4,2,14,11,8,0,3,3,0,0,289,408,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520711
16/05/2026,Brasileirao Serie B,2026/2027,GOIAS,BOTAFOGO SP,1,0,0,0,H,0.0,0.0,0.0,17,7,6,2,19,11,4,5,4,3,0,0,502,405,2,5,55,45,17,7,6,2,19,11,4,5,4,3,0,0,502,405,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520684
12/03/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,PALMEIRAS,2,1,0,1,H,0.0,0.0,0.0,17,8,6,3,6,18,9,5,2,2,0,0,439,438,2,4,50,50,17,8,6,3,6,18,9,5,2,2,0,0,439,438,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492159
23/05/2026,Brasileirao Serie B,2026/2027,FORTALEZA EC,LONDRINA,3,0,1,0,H,0.0,0.0,0.0,17,9,4,2,14,15,5,1,3,4,0,0,459,437,2,1,52,48,17,9,4,2,14,15,5,1,3,4,0,0,459,437,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520695
30/05/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,SHANDONG LUNENG,1,0,1,0,H,0.0,0.0,0.0,17,14,7,0,7,17,5,2,2,3,0,0,406,453,0,6,47,53,17,14,7,0,7,17,5,2,2,3,0,0,406,453,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523173
24/05/2026,Brasileirao Serie B,2026/2027,AMERICA MINEIRO,VILA NOVA,1,2,1,0,A,0.0,0.0,0.0,17,12,5,4,15,16,4,4,3,3,0,0,455,459,2,4,50,50,17,12,5,4,15,16,4,4,3,3,0,0,455,459,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520690
24/05/2026,Brasileirao Serie B,2026/2027,ATLETICO GOIANIENSE,SAO BERNARDO,0,1,0,0,A,0.0,0.0,0.0,17,11,4,5,15,13,8,4,0,2,0,0,377,405,4,5,49,51,17,11,4,5,15,13,8,4,0,2,0,0,377,405,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520691
18/07/2026,Chinese Super League,2026/2027,SHANGHAI SHENHUA,TIANJIN TEDA,0,2,0,0,A,0.0,0.0,0.0,17,11,6,4,7,10,5,2,0,2,0,0,301,341,2,6,52,48,17,11,6,4,7,10,5,2,0,2,0,0,301,341,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523209
30/05/2026,Brasileirao Serie B,2026/2027,ATLETICO GOIANIENSE,GOIAS,1,1,0,0,D,0.0,0.0,0.0,17,6,6,3,13,14,9,2,4,3,0,0,383,327,2,5,55,45,17,6,6,3,13,14,9,2,4,3,0,0,383,327,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520701
05/02/2026,Serie A Brasil,2026/2027,PALMEIRAS,VITORIA,5,1,3,0,H,0.0,0.0,0.0,17,9,8,4,13,16,6,4,1,4,0,0,426,285,2,2,60,40,17,9,8,4,13,16,6,4,1,4,0,0,426,285,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492126
28/01/2026,Serie A Brasil,2026/2027,CORINTHIANS,BAHIA,1,2,1,2,A,0.0,0.0,0.0,17,11,5,6,14,14,4,6,3,5,0,1,470,321,4,4,59,41,17,11,5,6,14,14,4,6,3,5,0,1,470,321,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492113
22/07/2026,Serie A Brasil,2026/2027,CORITIBA,PALMEIRAS,1,3,0,2,A,0.0,0.0,0.0,17,13,6,6,10,16,8,4,1,3,0,0,436,435,3,5,51,49,17,13,6,6,10,16,8,4,1,3,0,0,436,435,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492294
21/03/2026,Chinese Super League,2026/2027,YUNNAN YUKUN,SHANDONG LUNENG,4,0,3,0,H,0.0,0.0,0.0,17,6,8,1,8,19,10,5,2,3,0,1,329,351,1,4,49,51,17,6,8,1,8,19,10,5,2,3,0,1,329,351,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523082
14/07/2026,Chinese Super League,2026/2027,HANGZHOU GREENTOWN,QINGDAO JONOON,3,2,1,0,H,0.0,0.0,0.0,17,20,6,6,12,15,4,6,1,4,0,0,375,343,4,3,52,48,17,20,6,6,12,15,4,6,1,4,0,0,375,343,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523197
02/05/2026,Brasileirao Serie B,2026/2027,FORTALEZA EC,GOIAS,4,1,0,1,H,0.0,0.0,0.0,17,10,9,4,11,17,3,3,4,3,0,1,380,511,1,5,43,57,17,10,9,4,11,17,3,3,4,3,0,1,380,511,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520665
21/06/2026,Brasileirao Serie B,2026/2027,GOIAS,OPERARIO-PR,0,3,0,3,A,0.0,0.0,0.0,17,10,5,3,13,20,10,0,1,2,0,0,506,364,0,5,59,41,17,10,5,3,13,20,10,0,1,2,0,0,506,364,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520734
12/04/2026,Brasileirao Serie B,2026/2027,ATLETICO GOIANIENSE,LONDRINA,2,1,1,0,H,0.0,0.0,0.0,17,6,5,1,26,12,8,2,1,1,0,0,416,421,0,3,50,50,17,6,5,1,26,12,8,2,1,1,0,0,416,421,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520631
17/05/2026,Serie A Brasil,2026/2027,BAHIA,GREMIO,1,1,0,0,D,0.0,0.0,0.0,17,3,6,1,18,14,7,3,4,5,0,0,445,306,0,5,60,40,17,3,6,1,18,14,7,3,4,5,0,0,445,306,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492262
16/07/2026,Serie A Brasil,2026/2027,BOTAFOGO,SANTOS,2,1,1,0,H,0.0,0.0,0.0,17,22,7,9,10,13,5,5,3,2,0,0,377,414,8,5,48,52,17,22,7,9,10,13,5,5,3,2,0,0,377,414,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492291
21/03/2026,Brasileirao Serie B,2026/2027,OPERARIO-PR,ATLETICO GOIANIENSE,1,0,1,0,H,0.0,0.0,0.0,17,9,10,0,14,12,7,7,2,2,0,0,322,438,0,9,42,58,17,9,10,0,14,12,7,7,2,2,0,0,322,438,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520608
22/03/2026,Brasileirao Serie B,2026/2027,ATHLETIC CLUB,PONTE PRETA,2,1,2,1,H,0.0,0.0,0.0,17,10,8,3,21,15,3,3,3,2,0,0,336,433,2,6,44,56,17,10,8,3,21,15,3,3,3,2,0,0,336,433,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520600
17/07/2026,Serie A Brasil,2026/2027,BAHIA,CHAPECOENSE-SC,2,0,2,0,H,0.0,0.0,0.0,17,10,6,2,17,17,10,6,2,0,0,0,504,267,2,4,65,35,17,10,6,2,17,17,10,6,2,0,0,0,504,267,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492140
10/05/2026,Serie A Brasil,2026/2027,ATLETICO-MG,BOTAFOGO,1,1,1,0,D,0.0,0.0,0.0,17,18,7,5,9,12,6,4,0,2,0,0,307,407,4,6,44,56,17,18,7,5,9,12,6,4,0,2,0,0,307,407,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492250
26/07/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,BEIJING GUOAN,2,2,0,0,D,0.0,0.0,0.0,17,8,8,2,17,10,4,3,2,2,0,0,378,426,0,6,47,53,17,8,8,2,17,10,4,3,2,2,0,0,378,426,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523216
26/07/2026,Chinese Super League,2026/2027,SHANDONG LUNENG,HENAN JIANYE,1,2,0,2,A,0.0,0.0,0.0,17,12,8,3,11,16,3,6,2,3,0,0,492,305,1,7,62,38,17,12,8,3,11,16,3,6,2,3,0,0,492,305,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523217
08/06/2026,Brasileirao Serie B,2026/2027,VILA NOVA,BOTAFOGO SP,1,0,1,0,H,0.0,0.0,0.0,17,7,4,1,13,16,9,9,1,4,0,0,299,290,0,4,51,49,17,7,4,1,13,16,9,9,1,4,0,0,299,290,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520719
21/06/2026,Brasileirao Serie B,2026/2027,SAO BERNARDO,JUVENTUDE,0,1,0,0,A,0.0,0.0,0.0,17,8,5,3,16,13,1,4,3,4,0,0,511,382,2,5,57,43,17,8,5,3,16,13,1,4,3,4,0,0,511,382,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520737
26/04/2026,Brasileirao Serie B,2026/2027,CRICIUMA,CRB,3,1,2,0,H,0.0,0.0,0.0,17,17,7,5,13,12,9,5,1,1,0,0,323,439,4,4,42,58,17,17,7,5,13,12,9,5,1,1,0,0,323,439,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520653
12/02/2026,Serie A Brasil,2026/2027,SAO PAULO,GREMIO,2,0,1,0,H,0.0,0.0,0.0,18,5,4,1,11,16,3,3,2,4,0,1,516,381,1,2,58,42,18,5,4,1,11,16,3,3,2,4,0,1,516,381,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492137
25/02/2026,Serie A Brasil,2026/2027,CORITIBA,SAO PAULO,0,1,0,0,A,0.0,0.0,0.0,18,9,2,5,5,19,3,7,4,3,0,0,344,493,5,2,42,58,18,9,2,5,5,19,3,7,4,3,0,0,344,493,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492143
18/04/2026,Serie A Brasil,2026/2027,CRUZEIRO,GREMIO,2,0,0,0,H,0.0,0.0,0.0,18,9,6,1,16,13,4,1,4,3,0,0,312,455,1,4,41,59,18,9,6,1,16,13,4,1,4,3,0,0,312,455,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492223
19/04/2026,Brasileirao Serie B,2026/2027,LONDRINA,CEARA,0,0,0,0,D,0.0,0.0,0.0,18,13,3,6,18,10,14,4,1,0,0,0,337,341,6,3,51,49,18,13,3,6,18,10,14,4,1,0,0,0,337,341,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520646
11/02/2026,Serie A Brasil,2026/2027,ATLETICO-MG,REMO,3,3,1,1,D,0.0,0.0,0.0,18,18,8,6,10,14,6,5,0,2,0,0,483,330,3,5,59,41,18,18,8,6,10,14,6,5,0,2,0,0,483,330,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492131
26/02/2026,Serie A Brasil,2026/2027,GREMIO,ATLETICO-MG,2,1,0,0,H,0.0,0.0,0.0,18,8,7,2,14,5,6,3,4,1,0,1,476,282,1,5,63,37,18,8,7,2,14,5,6,3,4,1,0,1,476,282,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492146
12/03/2026,Serie A Brasil,2026/2027,SAO PAULO,CHAPECOENSE-SC,2,0,0,0,H,0.0,0.0,0.0,18,7,7,1,13,12,11,6,0,1,0,0,486,286,1,5,63,37,18,7,7,1,13,12,11,6,0,1,0,0,486,286,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492158
11/02/2026,Serie A Brasil,2026/2027,MIRASSOL,CRUZEIRO,2,2,1,1,D,0.0,0.0,0.0,18,9,10,4,12,10,9,0,4,2,1,0,394,324,2,9,56,44,18,9,10,4,12,10,9,0,4,2,1,0,394,324,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492136
17/05/2026,Brasileirao Serie B,2026/2027,ATHLETIC CLUB,JUVENTUDE,1,1,1,0,D,0.0,0.0,0.0,18,10,5,4,22,16,5,3,2,3,0,0,295,384,3,4,44,56,18,10,5,4,22,16,5,3,2,3,0,0,295,384,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520680
03/04/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,FLAMENGO,3,0,2,0,H,0.0,0.0,0.0,18,7,6,1,12,12,7,5,4,1,0,1,464,372,1,3,56,44,18,7,6,1,12,12,7,5,4,1,0,1,464,372,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492192
10/05/2026,Brasileirao Serie B,2026/2027,NAUTICO RECIFE,AMERICA MINEIRO,4,0,2,0,H,0.0,0.0,0.0,18,5,6,0,19,16,3,3,2,3,0,1,423,297,0,3,58,42,18,5,6,0,19,16,3,3,2,3,0,1,423,297,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520677
01/04/2026,Serie A Brasil,2026/2027,CORITIBA,VASCO DA GAMA,1,1,0,1,D,0.0,0.0,0.0,18,11,4,2,11,11,3,4,2,1,0,0,585,312,1,4,65,35,18,11,4,2,11,11,3,4,2,1,0,0,585,312,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492194
21/03/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,BOTAFOGO,1,2,1,1,A,0.0,0.0,0.0,18,8,6,3,12,9,11,6,2,3,0,0,400,287,0,5,60,40,18,8,6,3,12,9,11,6,2,3,0,0,400,287,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492181
26/04/2026,Serie A Brasil,2026/2027,ATLETICO-MG,FLAMENGO,0,4,0,3,A,0.0,0.0,0.0,18,9,6,6,10,13,8,1,1,2,0,0,492,486,2,6,51,49,18,9,6,6,10,13,8,1,1,2,0,0,492,486,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492231
18/04/2026,Brasileirao Serie B,2026/2027,NAUTICO RECIFE,SAO BERNARDO,0,3,0,0,A,0.0,0.0,0.0,18,11,2,5,15,16,10,2,2,6,0,0,419,286,2,3,61,39,18,11,2,5,15,16,10,2,2,6,0,0,419,286,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520647
19/05/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,SHANGHAI SIPG,0,1,0,0,A,0.0,0.0,0.0,18,3,6,1,8,21,6,2,3,9,0,0,408,329,0,6,56,44,18,3,6,1,8,21,6,2,3,9,0,0,408,329,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523157
26/06/2026,Brasileirao Serie B,2026/2027,NOVORIZONTINO,VILA NOVA,2,1,1,1,H,0.0,0.0,0.0,18,9,5,3,16,15,6,4,1,4,0,1,373,363,2,3,51,49,18,9,5,3,16,15,6,4,1,4,0,1,373,363,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520748
