Date,League,Season,HomeTeam,AwayTeam,minuto,parte,goleador,asistente,jugador_tarjeta,equipo,tipo,fixture_id
10/05/2026,Serie A Brasil,2026,BAHIA,CRUZEIRO,27,1P,Luciano Juba,,,BAHIA,Penalty,1492251
10/05/2026,Serie A Brasil,2026,BAHIA,CRUZEIRO,41,1P,Kaua Moraes,N. Villarreal,,CRUZEIRO,Normal Goal,1492251
10/05/2026,Serie A Brasil,2026,BAHIA,CRUZEIRO,86,2P,Kenji,L. Romero,,CRUZEIRO,Normal Goal,1492251
10/05/2026,Serie A Brasil,2026,ATLETICO-MG,BOTAFOGO,23,1P,M. Cassierra,,,ATLETICO-MG,Normal Goal,1492250
10/05/2026,Serie A Brasil,2026,ATLETICO-MG,BOTAFOGO,90,2P,Arthur Cabral,,,BOTAFOGO,Normal Goal,1492250
10/05/2026,Serie A Brasil,2026,REMO,PALMEIRAS,2,1P,Alef Manga,Yago Pikachu,,REMO,Normal Goal,1492257
10/05/2026,Serie A Brasil,2026,REMO,PALMEIRAS,24,1P,R. Sosa,Allan Elias,,PALMEIRAS,Normal Goal,1492257
10/05/2026,Serie A Brasil,2026,SANTOS,RB BRAGANTINO,45,1P,Neymar,Gabriel Bontempo,,SANTOS,Normal Goal,1492258
10/05/2026,Serie A Brasil,2026,SANTOS,RB BRAGANTINO,76,2P,A. Frias,,,SANTOS,Normal Goal,1492258
10/05/2026,Serie A Brasil,2026,CORINTHIANS,SAO PAULO,17,1P,Raniele,R. Garro,,CORINTHIANS,Normal Goal,1492252
10/05/2026,Serie A Brasil,2026,CORINTHIANS,SAO PAULO,41,1P,Luciano,D. Bobadilla,,SAO PAULO,Normal Goal,1492252
10/05/2026,Serie A Brasil,2026,CORINTHIANS,SAO PAULO,52,2P,Matheuzinho,A. Carrillo,,CORINTHIANS,Normal Goal,1492252
10/05/2026,Serie A Brasil,2026,CORINTHIANS,SAO PAULO,57,2P,Breno Bidon,R. Garro,,CORINTHIANS,Normal Goal,1492252
10/05/2026,Serie A Brasil,2026,CORINTHIANS,SAO PAULO,89,2P,Matheuzinho,,,SAO PAULO,Own Goal,1492252
10/05/2026,Serie A Brasil,2026,MIRASSOL,CHAPECOENSE-SC,71,2P,Eduardo,Willian Machado,,MIRASSOL,Normal Goal,1492256
10/05/2026,Serie A Brasil,2026,MIRASSOL,CHAPECOENSE-SC,81,2P,Joao Victor,,,CHAPECOENSE-SC,Own Goal,1492256
10/05/2026,Serie A Brasil,2026,GREMIO,FLAMENGO,68,2P,J. Carrascal,Emerson Royal,,FLAMENGO,Normal Goal,1492255
10/05/2026,Serie A Brasil,2026,VASCO DA GAMA,ATLETICO PARANAENSE,37,1P,Thiago Mendes,J. Rodriguez,,VASCO DA GAMA,Normal Goal,1492259
16/05/2026,Serie A Brasil,2026,INTERNACIONAL,VASCO DA GAMA,21,1P,J. Carbonero,A. Bernabei,,INTERNACIONAL,Normal Goal,1492267
16/05/2026,Serie A Brasil,2026,INTERNACIONAL,VASCO DA GAMA,24,1P,Alerrandro,J. Carbonero,,INTERNACIONAL,Normal Goal,1492267
16/05/2026,Serie A Brasil,2026,INTERNACIONAL,VASCO DA GAMA,62,2P,A. Bernabei,J. Carbonero,,INTERNACIONAL,Normal Goal,1492267
16/05/2026,Serie A Brasil,2026,INTERNACIONAL,VASCO DA GAMA,71,2P,J. Carbonero,Alerrandro,,INTERNACIONAL,Normal Goal,1492267
16/05/2026,Serie A Brasil,2026,INTERNACIONAL,VASCO DA GAMA,85,2P,Andres Gomez,Ramon Rique,,VASCO DA GAMA,Normal Goal,1492267
16/05/2026,Serie A Brasil,2026,ATLETICO-MG,MIRASSOL,17,1P,A. Minda,Bernard,,ATLETICO-MG,Normal Goal,1492261
16/05/2026,Serie A Brasil,2026,ATLETICO-MG,MIRASSOL,40,1P,Willian Machado,Reinaldo,,MIRASSOL,Normal Goal,1492261
16/05/2026,Serie A Brasil,2026,ATLETICO-MG,MIRASSOL,61,2P,Maycon,,,ATLETICO-MG,Penalty,1492261
16/05/2026,Serie A Brasil,2026,ATLETICO-MG,MIRASSOL,82,2P,M. Cisse,,,ATLETICO-MG,Normal Goal,1492261
16/05/2026,Serie A Brasil,2026,FLUMINENSE,SAO PAULO,19,1P,John Kennedy,Guilherme Arana,,FLUMINENSE,Normal Goal,1492266
16/05/2026,Serie A Brasil,2026,FLUMINENSE,SAO PAULO,44,1P,A. Canobbio,L. Acosta,,FLUMINENSE,Normal Goal,1492266
16/05/2026,Serie A Brasil,2026,FLUMINENSE,SAO PAULO,79,2P,Matheus Doria,Sabino,,SAO PAULO,Normal Goal,1492266
17/05/2026,Serie A Brasil,2026,PALMEIRAS,CRUZEIRO,11,1P,K. Arroyo,Christian,,CRUZEIRO,Normal Goal,1492268
17/05/2026,Serie A Brasil,2026,PALMEIRAS,CRUZEIRO,20,1P,Felipe Anderson,,,PALMEIRAS,Normal Goal,1492268
17/05/2026,Serie A Brasil,2026,SANTOS,CORITIBA,6,1P,Breno Lopes,Josue,,CORITIBA,Normal Goal,1492269
17/05/2026,Serie A Brasil,2026,SANTOS,CORITIBA,20,1P,Breno Lopes,Pedro Rocha,,CORITIBA,Normal Goal,1492269
17/05/2026,Serie A Brasil,2026,SANTOS,CORITIBA,39,1P,Josue,,,CORITIBA,Penalty,1492269
17/05/2026,Serie A Brasil,2026,BAHIA,GREMIO,62,2P,Viery,Pedro Gabriel,,GREMIO,Normal Goal,1492262
17/05/2026,Serie A Brasil,2026,BAHIA,GREMIO,72,2P,M. Sanabria,,,BAHIA,Normal Goal,1492262
17/05/2026,Serie A Brasil,2026,BOTAFOGO,CORINTHIANS,7,1P,Arthur Cabral,L. M. Villalba Jaume,,BOTAFOGO,Normal Goal,1492263
17/05/2026,Serie A Brasil,2026,BOTAFOGO,CORINTHIANS,11,1P,R. Garro,J. Lingard,,CORINTHIANS,Normal Goal,1492263
17/05/2026,Serie A Brasil,2026,BOTAFOGO,CORINTHIANS,32,1P,Arthur Cabral,K. Barria,,BOTAFOGO,Normal Goal,1492263
17/05/2026,Serie A Brasil,2026,BOTAFOGO,CORINTHIANS,70,2P,Arthur Cabral,Kauan Toledo,,BOTAFOGO,Normal Goal,1492263
17/05/2026,Serie A Brasil,2026,CHAPECOENSE-SC,REMO,16,1P,Yago Pikachu,Vitor Bueno,,REMO,Normal Goal,1492265
17/05/2026,Serie A Brasil,2026,CHAPECOENSE-SC,REMO,24,1P,Neto Pessoa,Bruno Pacheco,,CHAPECOENSE-SC,Normal Goal,1492265
17/05/2026,Serie A Brasil,2026,CHAPECOENSE-SC,REMO,47,2P,Rafael Carvalheira,Neto Pessoa,,CHAPECOENSE-SC,Normal Goal,1492265
17/05/2026,Serie A Brasil,2026,CHAPECOENSE-SC,REMO,50,2P,Jaja,,,REMO,Normal Goal,1492265
17/05/2026,Serie A Brasil,2026,CHAPECOENSE-SC,REMO,87,2P,Bruno Leonardo,,,REMO,Own Goal,1492265
17/05/2026,Serie A Brasil,2026,RB BRAGANTINO,VITORIA,41,1P,Tiago Volpi,,,RB BRAGANTINO,Penalty,1492264
17/05/2026,Serie A Brasil,2026,RB BRAGANTINO,VITORIA,89,2P,Eduardo Sasha,,,RB BRAGANTINO,Missed Penalty,1492264
17/05/2026,Serie A Brasil,2026,RB BRAGANTINO,VITORIA,90,2P,Lucas Barbosa,Fernando Santos,,RB BRAGANTINO,Normal Goal,1492264
17/05/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLAMENGO,11,1P,S. Mendoza,G. Benavidez,,ATLETICO PARANAENSE,Normal Goal,1492260
17/05/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLAMENGO,84,2P,Pedro,Bruno Henrique,,FLAMENGO,Normal Goal,1492260
23/05/2026,Serie A Brasil,2026,SAO PAULO,BOTAFOGO,4,1P,Luciano,,,SAO PAULO,Normal Goal,1492277
23/05/2026,Serie A Brasil,2026,SAO PAULO,BOTAFOGO,90,2P,J. Barrera,,,BOTAFOGO,Normal Goal,1492277
23/05/2026,Serie A Brasil,2026,VITORIA,INTERNACIONAL,29,1P,Rene,Erick,,VITORIA,Normal Goal,1492279
23/05/2026,Serie A Brasil,2026,VITORIA,INTERNACIONAL,90,2P,D. Tarzia,Luan Candido,,VITORIA,Normal Goal,1492279
23/05/2026,Serie A Brasil,2026,GREMIO,SANTOS,32,1P,Gabriel Barbosa,Miguelito,,SANTOS,Normal Goal,1492274
23/05/2026,Serie A Brasil,2026,GREMIO,SANTOS,40,1P,Carlos Vinicius,F. Amuzu,,GREMIO,Normal Goal,1492274
23/05/2026,Serie A Brasil,2026,GREMIO,SANTOS,55,2P,Gabriel Barbosa,Gabriel Bontempo,,SANTOS,Normal Goal,1492274
23/05/2026,Serie A Brasil,2026,GREMIO,SANTOS,59,2P,Carlos Vinicius,C. Pavon,,GREMIO,Normal Goal,1492274
23/05/2026,Serie A Brasil,2026,GREMIO,SANTOS,63,2P,Tete,C. Pavon,,GREMIO,Normal Goal,1492274
23/05/2026,Serie A Brasil,2026,MIRASSOL,FLUMINENSE,36,1P,Denilson,,,MIRASSOL,Normal Goal,1492275
24/05/2026,Serie A Brasil,2026,FLAMENGO,PALMEIRAS,38,1P,J. Lopez,Allan Elias,,PALMEIRAS,Normal Goal,1492273
24/05/2026,Serie A Brasil,2026,FLAMENGO,PALMEIRAS,57,2P,Allan Elias,,,PALMEIRAS,Normal Goal,1492273
24/05/2026,Serie A Brasil,2026,FLAMENGO,PALMEIRAS,90,2P,Paulinho,Jefte,,PALMEIRAS,Normal Goal,1492273
24/05/2026,Serie A Brasil,2026,CRUZEIRO,CHAPECOENSE-SC,27,1P,Kaio Jorge,,,CRUZEIRO,Penalty,1492272
24/05/2026,Serie A Brasil,2026,CRUZEIRO,CHAPECOENSE-SC,73,2P,L. Sinisterra,Christian,,CRUZEIRO,Normal Goal,1492272
24/05/2026,Serie A Brasil,2026,CRUZEIRO,CHAPECOENSE-SC,79,2P,Joao Paulo,Bruno Pacheco,,CHAPECOENSE-SC,Normal Goal,1492272
24/05/2026,Serie A Brasil,2026,REMO,ATLETICO PARANAENSE,14,1P,Jaja,,,REMO,Normal Goal,1492276
24/05/2026,Serie A Brasil,2026,REMO,ATLETICO PARANAENSE,45,1P,K. Viveros,Claudinho,,ATLETICO PARANAENSE,Normal Goal,1492276
24/05/2026,Serie A Brasil,2026,REMO,ATLETICO PARANAENSE,53,2P,K. Viveros,Jadson,,ATLETICO PARANAENSE,Normal Goal,1492276
24/05/2026,Serie A Brasil,2026,CORINTHIANS,ATLETICO-MG,88,2P,Z. Labyad,Matheuzinho,,CORINTHIANS,Normal Goal,1492270
24/05/2026,Serie A Brasil,2026,VASCO DA GAMA,RB BRAGANTINO,45,1P,Rodriguinho,I. Pitta,,RB BRAGANTINO,Normal Goal,1492278
24/05/2026,Serie A Brasil,2026,VASCO DA GAMA,RB BRAGANTINO,60,2P,I. Pitta,H. Mosquera,,RB BRAGANTINO,Normal Goal,1492278
24/05/2026,Serie A Brasil,2026,VASCO DA GAMA,RB BRAGANTINO,77,2P,Fernando Santos,,,RB BRAGANTINO,Normal Goal,1492278
24/05/2026,Serie A Brasil,2026,VASCO DA GAMA,RB BRAGANTINO,87,2P,Eduardo Sasha,,,RB BRAGANTINO,Missed Penalty,1492278
25/05/2026,Serie A Brasil,2026,CORITIBA,BAHIA,26,1P,Tiago Coser,,,BAHIA,Own Goal,1492271
25/05/2026,Serie A Brasil,2026,CORITIBA,BAHIA,56,2P,Bruno Melo,Josue,,CORITIBA,Normal Goal,1492271
25/05/2026,Serie A Brasil,2026,CORITIBA,BAHIA,65,2P,J. Lavega,,,CORITIBA,Normal Goal,1492271
25/05/2026,Serie A Brasil,2026,CORITIBA,BAHIA,68,2P,Breno Lopes,J. Lavega,,CORITIBA,Normal Goal,1492271
25/05/2026,Serie A Brasil,2026,CORITIBA,BAHIA,90,2P,Everaldo,Everton Ribeiro,,BAHIA,Normal Goal,1492271
30/05/2026,Serie A Brasil,2026,FLAMENGO,CORITIBA,11,1P,Samuel Lino,Pedro,,FLAMENGO,Normal Goal,1492284
30/05/2026,Serie A Brasil,2026,FLAMENGO,CORITIBA,60,2P,Pedro,Samuel Lino,,FLAMENGO,Normal Goal,1492284
30/05/2026,Serie A Brasil,2026,FLAMENGO,CORITIBA,70,2P,Samuel Lino,Ayrton Lucas,,FLAMENGO,Normal Goal,1492284
30/05/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,MIRASSOL,88,2P,K. Viveros,Joao Cruz,,ATLETICO PARANAENSE,Normal Goal,1492280
30/05/2026,Serie A Brasil,2026,BAHIA,BOTAFOGO,7,1P,Huguinho,,,BOTAFOGO,Normal Goal,1492281
30/05/2026,Serie A Brasil,2026,BAHIA,BOTAFOGO,57,2P,N. Ferraresi,,,BAHIA,Own Goal,1492281
30/05/2026,Serie A Brasil,2026,BAHIA,BOTAFOGO,90,2P,David Duarte,Ademir,,BAHIA,Normal Goal,1492281
30/05/2026,Serie A Brasil,2026,GREMIO,CORINTHIANS,7,1P,Gabriel Mec,,,GREMIO,Normal Goal,1492285
30/05/2026,Serie A Brasil,2026,GREMIO,CORINTHIANS,45,1P,Andre,,,CORINTHIANS,Normal Goal,1492285
30/05/2026,Serie A Brasil,2026,GREMIO,CORINTHIANS,65,2P,Andre,Yuri Alberto,,CORINTHIANS,Normal Goal,1492285
30/05/2026,Serie A Brasil,2026,GREMIO,CORINTHIANS,67,2P,Kaio Cesar,Yuri Alberto,,CORINTHIANS,Normal Goal,1492285
30/05/2026,Serie A Brasil,2026,SANTOS,VITORIA,19,1P,Miguelito,C. Oliva,,SANTOS,Normal Goal,1492288
30/05/2026,Serie A Brasil,2026,SANTOS,VITORIA,54,2P,A. Barreal,,,SANTOS,Normal Goal,1492288
30/05/2026,Serie A Brasil,2026,SANTOS,VITORIA,56,2P,Gabriel Barbosa,Miguelito,,SANTOS,Normal Goal,1492288
30/05/2026,Serie A Brasil,2026,SANTOS,VITORIA,74,2P,Rene,D. Tarzia,,VITORIA,Normal Goal,1492288
31/05/2026,Serie A Brasil,2026,RB BRAGANTINO,INTERNACIONAL,18,1P,Fernando Santos,Lucas Barbosa,,RB BRAGANTINO,Normal Goal,1492282
31/05/2026,Serie A Brasil,2026,RB BRAGANTINO,INTERNACIONAL,45,1P,Juninho Capixaba,,,RB BRAGANTINO,Normal Goal,1492282
31/05/2026,Serie A Brasil,2026,RB BRAGANTINO,INTERNACIONAL,52,2P,Tiago Volpi,,,RB BRAGANTINO,Penalty,1492282
31/05/2026,Serie A Brasil,2026,RB BRAGANTINO,INTERNACIONAL,79,2P,B. Aguirre,Bruno Henrique,,INTERNACIONAL,Normal Goal,1492282
31/05/2026,Serie A Brasil,2026,PALMEIRAS,CHAPECOENSE-SC,65,2P,Paulinho,Felipe Anderson,,PALMEIRAS,Normal Goal,1492286
31/05/2026,Serie A Brasil,2026,PALMEIRAS,CHAPECOENSE-SC,90,2P,Yannick Bolasie,,,CHAPECOENSE-SC,Missed Penalty,1492286
31/05/2026,Serie A Brasil,2026,VASCO DA GAMA,ATLETICO-MG,32,1P,Vitor Hugo,Bernard,,ATLETICO-MG,Normal Goal,1492289
31/05/2026,Serie A Brasil,2026,CRUZEIRO,FLUMINENSE,43,1P,John Kennedy,,,FLUMINENSE,Normal Goal,1492283
31/05/2026,Serie A Brasil,2026,CRUZEIRO,FLUMINENSE,75,2P,Matheus Pereira,,,CRUZEIRO,Normal Goal,1492283
31/05/2026,Serie A Brasil,2026,REMO,SAO PAULO,90,2P,Marcelinho,L. Picco,,REMO,Normal Goal,1492287
16/07/2026,Serie A Brasil,2026,BOTAFOGO,SANTOS,41,1P,L. E. Jales do Nascimento,Kauan Toledo,,BOTAFOGO,Normal Goal,1492291
16/07/2026,Serie A Brasil,2026,BOTAFOGO,SANTOS,57,2P,A. Barreal,,,SANTOS,Normal Goal,1492291
16/07/2026,Serie A Brasil,2026,BOTAFOGO,SANTOS,90,2P,K. Barria,,,BOTAFOGO,Normal Goal,1492291
16/07/2026,Serie A Brasil,2026,VITORIA,VASCO DA GAMA,69,2P,Renato Kayzer,D. Tarzia,,VITORIA,Normal Goal,1492299
17/07/2026,Serie A Brasil,2026,BAHIA,CHAPECOENSE-SC,12,1P,Rodrigo,,,BAHIA,Penalty,1492140
17/07/2026,Serie A Brasil,2026,BAHIA,CHAPECOENSE-SC,34,1P,R. Gomez,David Duarte,,BAHIA,Normal Goal,1492140
17/07/2026,Serie A Brasil,2026,FLUMINENSE,RB BRAGANTINO,27,1P,Eduardo Sasha,J. Herrera,,RB BRAGANTINO,Normal Goal,1492295
17/07/2026,Serie A Brasil,2026,FLUMINENSE,RB BRAGANTINO,90,2P,Ignacio,A. Canobbio,,FLUMINENSE,Normal Goal,1492295
17/07/2026,Serie A Brasil,2026,MIRASSOL,GREMIO,16,1P,Bruno Santos,Igor Formiga,,MIRASSOL,Normal Goal,1492297
17/07/2026,Serie A Brasil,2026,MIRASSOL,GREMIO,40,1P,Edson Carioca,Denilson,,MIRASSOL,Normal Goal,1492297
17/07/2026,Serie A Brasil,2026,MIRASSOL,GREMIO,77,2P,Carlos Vinicius,C. Pavon,,GREMIO,Normal Goal,1492297
21/07/2026,Serie A Brasil,2026,ATLETICO-MG,BAHIA,45,1P,Ruan Tressoldi,Bernard,,ATLETICO-MG,Normal Goal,1492290
21/07/2026,Serie A Brasil,2026,ATLETICO-MG,BAHIA,57,2P,Ademir,Rodrigo,,BAHIA,Normal Goal,1492290
22/07/2026,Serie A Brasil,2026,CORITIBA,PALMEIRAS,9,1P,Mauricio,R. Sosa,,PALMEIRAS,Normal Goal,1492294
22/07/2026,Serie A Brasil,2026,CORITIBA,PALMEIRAS,19,1P,Mauricio,,,PALMEIRAS,Normal Goal,1492294
22/07/2026,Serie A Brasil,2026,CORITIBA,PALMEIRAS,67,2P,R. Sosa,J. Piquerez,,PALMEIRAS,Normal Goal,1492294
22/07/2026,Serie A Brasil,2026,CORITIBA,PALMEIRAS,68,2P,Paulo Roberto,Josue,,CORITIBA,Normal Goal,1492294
23/07/2026,Serie A Brasil,2026,INTERNACIONAL,CRUZEIRO,11,1P,Kaio Jorge,Fagner,,CRUZEIRO,Normal Goal,1492296
23/07/2026,Serie A Brasil,2026,INTERNACIONAL,CRUZEIRO,64,2P,Matheus Pereira,Fagner,,CRUZEIRO,Normal Goal,1492296
23/07/2026,Serie A Brasil,2026,INTERNACIONAL,CRUZEIRO,83,2P,J. Carbonero,Matheus Bahia,,INTERNACIONAL,Normal Goal,1492296
23/07/2026,Serie A Brasil,2026,SAO PAULO,ATLETICO PARANAENSE,19,1P,Artur,,,SAO PAULO,Normal Goal,1492298
23/07/2026,Serie A Brasil,2026,SAO PAULO,ATLETICO PARANAENSE,46,2P,Leozinho,,,ATLETICO PARANAENSE,Normal Goal,1492298
23/07/2026,Serie A Brasil,2026,SAO PAULO,ATLETICO PARANAENSE,51,2P,Leozinho,L. Esquivel,,ATLETICO PARANAENSE,Normal Goal,1492298
23/07/2026,Serie A Brasil,2026,CHAPECOENSE-SC,FLAMENGO,26,1P,Pedro,Bruno Henrique,,FLAMENGO,Normal Goal,1492292
23/07/2026,Serie A Brasil,2026,CHAPECOENSE-SC,FLAMENGO,38,1P,Rafael Thyere,,,FLAMENGO,Own Goal,1492292
23/07/2026,Serie A Brasil,2026,CHAPECOENSE-SC,FLAMENGO,48,2P,Lorran,,,FLAMENGO,Normal Goal,1492292
23/07/2026,Serie A Brasil,2026,CHAPECOENSE-SC,FLAMENGO,87,2P,Pedro,Samuel Lino,,FLAMENGO,Normal Goal,1492292
23/07/2026,Serie A Brasil,2026,CORINTHIANS,REMO,26,1P,Yuri Alberto,Andre,,CORINTHIANS,Normal Goal,1492293
23/07/2026,Serie A Brasil,2026,CORINTHIANS,REMO,40,1P,Kaio Cesar,Breno Bidon,,CORINTHIANS,Normal Goal,1492293
23/07/2026,Serie A Brasil,2026,CORINTHIANS,REMO,45,1P,Yuri Alberto,Z. Labyad,,CORINTHIANS,Normal Goal,1492293
25/07/2026,Serie A Brasil,2026,SANTOS,CHAPECOENSE-SC,36,1P,Neymar,A. Barreal,,SANTOS,Normal Goal,1492308
25/07/2026,Serie A Brasil,2026,SANTOS,CHAPECOENSE-SC,51,2P,Marcinho,Giovanni Augusto,,CHAPECOENSE-SC,Normal Goal,1492308
25/07/2026,Serie A Brasil,2026,SANTOS,CHAPECOENSE-SC,62,2P,Joao Ananias,,,CHAPECOENSE-SC,Own Goal,1492308
25/07/2026,Serie A Brasil,2026,SANTOS,CHAPECOENSE-SC,89,2P,Neymar,,,SANTOS,Penalty,1492308
25/07/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,INTERNACIONAL,45,1P,Leozinho,K. Viveros,,ATLETICO PARANAENSE,Normal Goal,1492300
25/07/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,INTERNACIONAL,60,2P,K. Viveros,,,ATLETICO PARANAENSE,Normal Goal,1492300
25/07/2026,Serie A Brasil,2026,VASCO DA GAMA,MIRASSOL,30,1P,Igor Formiga,Reinaldo,,MIRASSOL,Normal Goal,1492309
25/07/2026,Serie A Brasil,2026,VASCO DA GAMA,MIRASSOL,80,2P,A. Gomez,,,VASCO DA GAMA,Normal Goal,1492309
26/07/2026,Serie A Brasil,2026,BAHIA,CORINTHIANS,8,1P,F. Angileri,Andre,,CORINTHIANS,Normal Goal,1492301
26/07/2026,Serie A Brasil,2026,BAHIA,CORINTHIANS,45,1P,David Duarte,Rodrigo,,BAHIA,Normal Goal,1492301
26/07/2026,Serie A Brasil,2026,CRUZEIRO,BOTAFOGO,41,1P,G. Justino,Alex Telles,,BOTAFOGO,Normal Goal,1492303
26/07/2026,Serie A Brasil,2026,FLAMENGO,SAO PAULO,57,2P,Leo Pereira,Jorginho,,FLAMENGO,Normal Goal,1492304
26/07/2026,Serie A Brasil,2026,FLAMENGO,SAO PAULO,70,2P,Jonathan Calleri,Luis Osorio,,SAO PAULO,Normal Goal,1492304
26/07/2026,Serie A Brasil,2026,GREMIO,FLUMINENSE,65,2P,Hulk,,,FLUMINENSE,Penalty,1492305
26/07/2026,Serie A Brasil,2026,GREMIO,FLUMINENSE,89,2P,Diego Caito,J. Cabral,,GREMIO,Normal Goal,1492305
26/07/2026,Serie A Brasil,2026,PALMEIRAS,ATLETICO-MG,54,2P,Victor Hugo,,,ATLETICO-MG,Normal Goal,1492306
26/07/2026,Serie A Brasil,2026,PALMEIRAS,ATLETICO-MG,75,2P,Felipe Anderson,J. Arias,,PALMEIRAS,Normal Goal,1492306
26/07/2026,Serie A Brasil,2026,PALMEIRAS,ATLETICO-MG,77,2P,Igor Gomes,A. Minda,,ATLETICO-MG,Normal Goal,1492306
26/07/2026,Serie A Brasil,2026,REMO,VITORIA,39,1P,Jaja,Mayk,,REMO,Normal Goal,1492307
26/07/2026,Serie A Brasil,2026,REMO,VITORIA,54,2P,Alef Manga,Ze Ricardo,,REMO,Normal Goal,1492307
29/07/2026,Serie A Brasil,2026,INTERNACIONAL,FLAMENGO,27,1P,Vitinho,,,INTERNACIONAL,Normal Goal,1492316
29/07/2026,Serie A Brasil,2026,INTERNACIONAL,FLAMENGO,79,2P,Samuel Lino,Bruno Henrique,,FLAMENGO,Normal Goal,1492316
29/07/2026,Serie A Brasil,2026,MIRASSOL,REMO,30,1P,Marllon,,,MIRASSOL,Own Goal,1492317
29/07/2026,Serie A Brasil,2026,MIRASSOL,REMO,45,1P,L. Picco,,,REMO,Normal Goal,1492317
29/07/2026,Serie A Brasil,2026,MIRASSOL,REMO,54,2P,Joao Victor,Reinaldo,,MIRASSOL,Normal Goal,1492317
30/07/2026,Serie A Brasil,2026,VITORIA,PALMEIRAS,45,1P,Mauricio,J. Arias,,PALMEIRAS,Normal Goal,1492319
30/07/2026,Serie A Brasil,2026,VITORIA,PALMEIRAS,45,1P,Fabiano,,,PALMEIRAS,Own Goal,1492319
30/07/2026,Serie A Brasil,2026,VITORIA,PALMEIRAS,70,2P,J. Arias,J. Piquerez,,PALMEIRAS,Normal Goal,1492319
30/07/2026,Serie A Brasil,2026,VITORIA,PALMEIRAS,84,2P,R. Sosa,,,PALMEIRAS,Normal Goal,1492319
31/07/2026,Serie A Brasil,2026,CORITIBA,CRUZEIRO,66,2P,Matheus Pereira,Gerson,,CRUZEIRO,Normal Goal,1492314
08/08/2026,Serie A Brasil,2026,GREMIO,SAO PAULO,45,1P,Gustavo Martins,,,SAO PAULO,Own Goal,1492326
08/08/2026,Serie A Brasil,2026,GREMIO,SAO PAULO,48,2P,Wallace,Carlos Vinicius,,GREMIO,Normal Goal,1492326
08/08/2026,Serie A Brasil,2026,GREMIO,SAO PAULO,86,2P,C. Pavon,,,GREMIO,Normal Goal,1492326
08/08/2026,Serie A Brasil,2026,REMO,ATLETICO-MG,3,1P,Jaja,Marllon,,REMO,Normal Goal,1492328
08/08/2026,Serie A Brasil,2026,REMO,ATLETICO-MG,34,1P,Reinier,A. Preciado,,ATLETICO-MG,Normal Goal,1492328
08/08/2026,Serie A Brasil,2026,REMO,ATLETICO-MG,38,1P,Bernard,A. Minda,,ATLETICO-MG,Normal Goal,1492328
08/08/2026,Serie A Brasil,2026,REMO,ATLETICO-MG,74,2P,Gabriel Taliari,Vitor Bueno,,REMO,Normal Goal,1492328
08/08/2026,Serie A Brasil,2026,CORITIBA,CHAPECOENSE-SC,31,1P,Tiago Coser,Josue,,CORITIBA,Normal Goal,1492323
08/08/2026,Serie A Brasil,2026,CORITIBA,CHAPECOENSE-SC,82,2P,Pedro Rocha,J. Lavega,,CORITIBA,Normal Goal,1492323
08/08/2026,Serie A Brasil,2026,CORITIBA,CHAPECOENSE-SC,90,2P,Tulio,K. Ramirez,,CHAPECOENSE-SC,Normal Goal,1492323
09/08/2026,Serie A Brasil,2026,BOTAFOGO,FLUMINENSE,44,1P,Alex Telles,,,BOTAFOGO,Normal Goal,1492321
09/08/2026,Serie A Brasil,2026,BOTAFOGO,FLUMINENSE,58,2P,Ignacio,K. Serna,,FLUMINENSE,Normal Goal,1492321
09/08/2026,Serie A Brasil,2026,CRUZEIRO,MIRASSOL,12,1P,Joao Marcelo,Bruno Rodrigues,,CRUZEIRO,Normal Goal,1492324
09/08/2026,Serie A Brasil,2026,CRUZEIRO,MIRASSOL,27,1P,Reinaldo,,,MIRASSOL,Penalty,1492324
09/08/2026,Serie A Brasil,2026,CRUZEIRO,MIRASSOL,76,2P,Kaio Jorge,Fagner,,CRUZEIRO,Normal Goal,1492324
09/08/2026,Serie A Brasil,2026,CRUZEIRO,MIRASSOL,84,2P,Wesley,L. Villalba,,CRUZEIRO,Normal Goal,1492324
09/08/2026,Serie A Brasil,2026,SANTOS,ATLETICO PARANAENSE,14,1P,K. Viveros,,,ATLETICO PARANAENSE,Normal Goal,1492329
09/08/2026,Serie A Brasil,2026,SANTOS,ATLETICO PARANAENSE,26,1P,K. Viveros,Joao Cruz,,ATLETICO PARANAENSE,Normal Goal,1492329
09/08/2026,Serie A Brasil,2026,RB BRAGANTINO,CORINTHIANS,59,2P,R. Garro,,,CORINTHIANS,Normal Goal,1492322
09/08/2026,Serie A Brasil,2026,RB BRAGANTINO,CORINTHIANS,87,2P,Pedro Raul,Matheuzinho,,CORINTHIANS,Normal Goal,1492322
09/08/2026,Serie A Brasil,2026,FLAMENGO,VITORIA,14,1P,E. Pulgar,Leo Pereira,,FLAMENGO,Normal Goal,1492325
09/08/2026,Serie A Brasil,2026,FLAMENGO,VITORIA,80,2P,Bruno Henrique,J. Carrascal,,FLAMENGO,Normal Goal,1492325
15/08/2026,Serie A Brasil,2026,FLUMINENSE,PALMEIRAS,10,1P,G. Gomez,J. Piquerez,,PALMEIRAS,Normal Goal,1492334
