Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,B365H,B365D,B365A,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePasses,AwayPasses,HomeSaves,AwaySaves,HomePos,AwayPos,HS_1P,AS_1P,HST_1P,AST_1P,HF_1P,AF_1P,HC_1P,AC_1P,HY_1P,AY_1P,HR_1P,AR_1P,HomePasses_1P,AwayPasses_1P,HomePos_1P,AwayPos_1P,HS_2P,AS_2P,HST_2P,AST_2P,HF_2P,AF_2P,HC_2P,AC_2P,HY_2P,AY_2P,HR_2P,AR_2P,HomePasses_2P,AwayPasses_2P,HomePos_2P,AwayPos_2P,fixture_id
23/05/2026,Serie A Brasil,2026,GREMIO,SANTOS,3,2,1,1,H,0.0,0.0,0.0,12,13,5,4,12,13,8,5,1,3,0,1,438,445,2,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492274
23/05/2026,Serie A Brasil,2026,MIRASSOL,FLUMINENSE,1,0,1,0,H,0.0,0.0,0.0,13,10,8,1,12,14,4,5,2,3,0,0,267,553,1,7,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492275
24/05/2026,Serie A Brasil,2026,FLAMENGO,PALMEIRAS,0,3,0,1,A,0.0,0.0,0.0,22,12,3,6,9,19,8,4,5,6,1,0,465,536,3,3,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492273
24/05/2026,Serie A Brasil,2026,CRUZEIRO,CHAPECOENSE-SC,2,1,1,0,H,0.0,0.0,0.0,18,8,7,4,13,15,9,2,1,3,0,0,473,243,3,5,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492272
24/05/2026,Serie A Brasil,2026,REMO,ATLETICO PARANAENSE,1,2,1,1,A,0.0,0.0,0.0,3,16,2,9,9,14,3,10,1,4,1,0,335,430,8,1,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492276
24/05/2026,Serie A Brasil,2026,CORINTHIANS,ATLETICO-MG,1,0,0,0,H,0.0,0.0,0.0,10,11,4,2,15,14,3,0,1,2,0,0,515,371,2,3,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492270
24/05/2026,Serie A Brasil,2026,VASCO DA GAMA,RB BRAGANTINO,0,3,0,1,A,0.0,0.0,0.0,14,21,6,9,13,14,6,6,1,3,0,0,385,259,7,6,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492278
25/05/2026,Serie A Brasil,2026,CORITIBA,BAHIA,3,2,0,1,H,0.0,0.0,0.0,13,14,7,1,11,17,3,6,0,3,0,0,336,429,0,4,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492271
30/05/2026,Serie A Brasil,2026,FLAMENGO,CORITIBA,3,0,1,0,H,0.0,0.0,0.0,21,10,9,2,10,2,6,4,3,0,0,1,641,394,2,6,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492284
30/05/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,MIRASSOL,1,0,0,0,H,0.0,0.0,0.0,13,10,2,2,11,11,6,4,2,3,0,0,396,405,2,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492280
30/05/2026,Serie A Brasil,2026,BAHIA,BOTAFOGO,2,1,0,1,H,0.0,0.0,0.0,24,13,9,6,14,16,10,4,4,5,0,1,496,240,4,8,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492281
30/05/2026,Serie A Brasil,2026,GREMIO,CORINTHIANS,1,3,1,1,A,0.0,0.0,0.0,10,24,3,9,23,20,4,8,3,2,1,0,295,432,6,1,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492285
30/05/2026,Serie A Brasil,2026,SANTOS,VITORIA,3,1,1,0,H,0.0,0.0,0.0,5,22,4,9,17,8,1,5,3,4,1,0,334,412,8,1,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492288
31/05/2026,Serie A Brasil,2026,RB BRAGANTINO,INTERNACIONAL,3,1,2,0,H,0.0,0.0,0.0,18,8,7,2,19,17,6,1,2,4,0,0,343,321,1,4,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492282
31/05/2026,Serie A Brasil,2026,PALMEIRAS,CHAPECOENSE-SC,1,0,0,0,H,0.0,0.0,0.0,13,15,4,3,9,9,3,2,1,1,1,0,493,517,3,3,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492286
31/05/2026,Serie A Brasil,2026,VASCO DA GAMA,ATLETICO-MG,0,1,0,1,A,0.0,0.0,0.0,25,10,8,4,20,17,3,4,1,1,0,0,487,334,3,8,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492289
31/05/2026,Serie A Brasil,2026,CRUZEIRO,FLUMINENSE,1,1,0,1,D,0.0,0.0,0.0,19,10,3,5,12,15,5,4,2,2,0,0,583,370,4,2,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492283
31/05/2026,Serie A Brasil,2026,REMO,SAO PAULO,1,0,0,0,H,0.0,0.0,0.0,9,9,2,4,7,14,6,7,1,2,0,0,301,470,4,1,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492287
16/07/2026,Serie A Brasil,2026,BOTAFOGO,SANTOS,2,1,1,0,H,0.0,0.0,0.0,17,22,7,9,10,13,5,5,3,2,0,0,377,414,8,5,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492291
16/07/2026,Serie A Brasil,2026,VITORIA,VASCO DA GAMA,1,0,0,0,H,0.0,0.0,0.0,14,13,6,3,12,15,3,2,0,0,0,0,385,394,3,5,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492299
17/07/2026,Serie A Brasil,2026,BAHIA,CHAPECOENSE-SC,2,0,2,0,H,0.0,0.0,0.0,17,10,6,2,17,17,10,6,2,0,0,0,504,267,2,4,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492140
17/07/2026,Serie A Brasil,2026,FLUMINENSE,RB BRAGANTINO,1,1,0,1,D,0.0,0.0,0.0,25,6,4,2,6,9,11,4,2,4,1,2,578,294,1,3,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492295
17/07/2026,Serie A Brasil,2026,MIRASSOL,GREMIO,2,1,2,0,H,0.0,0.0,0.0,14,9,3,4,14,9,5,4,1,3,0,0,340,445,3,1,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492297
21/07/2026,Serie A Brasil,2026,ATLETICO-MG,BAHIA,1,1,1,0,D,0.0,0.0,0.0,16,21,4,4,4,12,6,4,0,2,0,0,399,406,3,3,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492290
22/07/2026,Serie A Brasil,2026,CORITIBA,PALMEIRAS,1,3,0,2,A,0.0,0.0,0.0,17,13,6,6,10,16,8,4,1,3,0,0,436,435,3,5,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492294
23/07/2026,Serie A Brasil,2026,INTERNACIONAL,CRUZEIRO,1,2,0,1,A,0.0,0.0,0.0,21,13,3,6,18,14,5,7,1,6,1,0,337,400,3,1,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492296
23/07/2026,Serie A Brasil,2026,SAO PAULO,ATLETICO PARANAENSE,1,2,1,0,A,0.0,0.0,0.0,18,11,3,3,7,15,7,3,0,1,0,0,629,263,1,2,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492298
23/07/2026,Serie A Brasil,2026,CHAPECOENSE-SC,FLAMENGO,0,4,0,2,A,0.0,0.0,0.0,13,10,3,6,9,8,5,3,1,0,0,0,378,683,3,3,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492292
23/07/2026,Serie A Brasil,2026,BOTAFOGO,VITORIA,0,0,0,0,D,0.0,0.0,0.0,19,5,6,1,16,14,9,3,1,1,0,0,373,297,1,6,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492141
23/07/2026,Serie A Brasil,2026,CORINTHIANS,REMO,3,0,3,0,H,0.0,0.0,0.0,15,3,7,0,12,9,3,4,1,1,0,0,516,398,0,4,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492293
25/07/2026,Serie A Brasil,2026,SANTOS,CHAPECOENSE-SC,2,2,1,0,D,0.0,0.0,0.0,21,5,7,3,11,13,12,1,3,4,0,0,594,335,2,5,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492308
25/07/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,INTERNACIONAL,2,0,1,0,H,0.0,0.0,0.0,14,13,4,3,13,8,3,7,0,0,0,0,353,417,3,2,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492300
25/07/2026,Serie A Brasil,2026,VASCO DA GAMA,MIRASSOL,1,1,0,1,D,0.0,0.0,0.0,20,10,4,3,12,7,9,5,1,1,0,0,472,349,2,3,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492309
26/07/2026,Serie A Brasil,2026,BAHIA,CORINTHIANS,1,1,1,1,D,0.0,0.0,0.0,13,5,2,2,17,18,7,2,2,5,0,0,474,323,1,1,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492301
26/07/2026,Serie A Brasil,2026,CRUZEIRO,BOTAFOGO,0,1,0,1,A,0.0,0.0,0.0,16,8,6,4,14,18,9,1,4,5,0,0,449,286,3,6,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492303
26/07/2026,Serie A Brasil,2026,FLAMENGO,SAO PAULO,1,1,0,0,D,0.0,0.0,0.0,18,4,6,1,15,19,5,2,1,3,0,0,510,439,0,5,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492304
26/07/2026,Serie A Brasil,2026,GREMIO,FLUMINENSE,1,1,0,0,D,0.0,0.0,0.0,12,7,5,3,12,9,9,2,2,4,0,0,466,476,2,4,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492305
26/07/2026,Serie A Brasil,2026,RB BRAGANTINO,CORITIBA,0,0,0,0,D,0.0,0.0,0.0,20,5,3,3,17,3,8,1,3,2,0,0,404,327,3,3,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492302
26/07/2026,Serie A Brasil,2026,PALMEIRAS,ATLETICO-MG,1,2,0,0,A,0.0,0.0,0.0,22,9,6,4,7,11,10,5,0,3,0,0,669,307,2,5,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492306
26/07/2026,Serie A Brasil,2026,REMO,VITORIA,2,0,1,0,H,0.0,0.0,0.0,15,14,9,6,16,8,4,9,3,1,0,0,278,508,5,7,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492307
29/07/2026,Serie A Brasil,2026,INTERNACIONAL,FLAMENGO,1,1,1,0,D,0.0,0.0,0.0,16,14,5,5,11,14,2,3,1,3,0,0,259,705,4,4,27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492316
29/07/2026,Serie A Brasil,2026,MIRASSOL,REMO,2,1,1,1,H,0.0,0.0,0.0,8,13,4,2,15,5,6,3,2,2,0,0,474,394,1,3,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492317
30/07/2026,Serie A Brasil,2026,FLUMINENSE,BAHIA,0,0,0,0,D,0.0,0.0,0.0,24,10,11,0,7,9,8,1,1,1,0,0,528,387,0,10,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492315
30/07/2026,Serie A Brasil,2026,VITORIA,PALMEIRAS,0,4,0,2,A,0.0,0.0,0.0,10,16,3,5,10,15,6,1,3,2,2,0,229,508,2,3,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492319
30/07/2026,Serie A Brasil,2026,CORINTHIANS,ATLETICO PARANAENSE,0,0,0,0,D,0.0,0.0,0.0,7,5,4,1,16,15,6,2,3,4,0,0,429,404,1,4,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492313
31/07/2026,Serie A Brasil,2026,CORITIBA,CRUZEIRO,0,1,0,0,A,0.0,0.0,0.0,19,20,2,4,13,18,4,2,1,1,0,0,408,413,3,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492314
08/08/2026,Serie A Brasil,2026,GREMIO,SAO PAULO,2,1,0,1,H,0.0,0.0,0.0,12,18,5,5,12,19,7,7,4,3,0,0,421,462,4,3,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492326
08/08/2026,Serie A Brasil,2026,REMO,ATLETICO-MG,2,2,1,2,D,0.0,0.0,0.0,12,10,4,2,13,13,5,2,1,2,0,0,388,562,0,2,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492328
08/08/2026,Serie A Brasil,2026,CORITIBA,CHAPECOENSE-SC,2,1,1,0,H,0.0,0.0,0.0,15,12,4,3,14,11,5,6,1,1,0,0,277,497,2,2,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492323
09/08/2026,Serie A Brasil,2026,BOTAFOGO,FLUMINENSE,1,1,1,0,D,0.0,0.0,0.0,20,14,7,4,16,19,7,7,4,3,1,0,324,471,3,6,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492321
09/08/2026,Serie A Brasil,2026,CRUZEIRO,MIRASSOL,3,1,1,1,H,0.0,0.0,0.0,11,13,3,4,14,18,4,1,3,2,0,0,374,379,3,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492324
09/08/2026,Serie A Brasil,2026,BAHIA,VASCO DA GAMA,0,0,0,0,D,0.0,0.0,0.0,11,14,2,3,13,10,4,6,1,2,0,0,383,364,3,2,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492320
09/08/2026,Serie A Brasil,2026,PALMEIRAS,INTERNACIONAL,0,0,0,0,D,0.0,0.0,0.0,22,9,3,2,11,16,5,2,1,3,0,0,545,343,2,2,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492327
09/08/2026,Serie A Brasil,2026,SANTOS,ATLETICO PARANAENSE,0,2,0,2,A,0.0,0.0,0.0,22,8,2,4,12,11,10,2,1,1,0,0,568,351,2,2,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492329
09/08/2026,Serie A Brasil,2026,RB BRAGANTINO,CORINTHIANS,0,2,0,0,A,0.0,0.0,0.0,10,9,2,4,12,14,3,2,1,3,0,0,352,389,2,2,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492322
09/08/2026,Serie A Brasil,2026,FLAMENGO,VITORIA,2,0,1,0,H,0.0,0.0,0.0,19,7,6,1,13,8,8,1,1,1,0,0,669,387,1,4,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492325
15/08/2026,Serie A Brasil,2026,FLUMINENSE,PALMEIRAS,3,2,1,1,H,0.0,0.0,0.0,17,15,6,7,16,17,5,5,4,3,0,0,486,318,5,3,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492334
15/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,RB BRAGANTINO,1,1,0,0,D,0.0,0.0,0.0,20,16,7,5,7,8,8,5,0,1,0,0,459,460,4,6,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492330
16/08/2026,Serie A Brasil,2026,SAO PAULO,CORITIBA,1,1,1,0,D,0.0,0.0,0.0,19,8,6,1,15,10,6,3,2,1,0,0,600,314,0,5,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492337
16/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BAHIA,3,3,1,2,D,0.0,0.0,0.0,12,19,3,4,16,9,3,5,1,2,0,0,283,555,3,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492332
16/08/2026,Serie A Brasil,2026,VASCO DA GAMA,SANTOS,0,3,0,0,A,0.0,0.0,0.0,19,11,3,5,14,11,4,2,2,0,0,0,408,324,2,4,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492338
16/08/2026,Serie A Brasil,2026,ATLETICO-MG,GREMIO,3,0,1,0,H,0.0,0.0,0.0,15,9,5,1,14,11,8,6,3,3,0,0,480,464,1,2,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492331
16/08/2026,Serie A Brasil,2026,VITORIA,BOTAFOGO,1,0,1,0,H,0.0,0.0,0.0,22,17,4,3,19,18,8,4,2,3,0,0,344,402,3,2,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492339
16/08/2026,Serie A Brasil,2026,MIRASSOL,FLAMENGO,1,5,0,1,A,0.0,0.0,0.0,16,15,5,8,12,4,4,3,3,0,0,0,391,539,3,3,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492336
16/08/2026,Serie A Brasil,2026,CORINTHIANS,CRUZEIRO,1,2,0,1,A,0.0,0.0,0.0,20,15,6,6,16,14,3,8,1,4,0,0,457,410,4,5,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492333
17/08/2026,Serie A Brasil,2026,INTERNACIONAL,REMO,1,1,1,0,D,0.0,0.0,0.0,11,12,3,3,13,12,4,5,1,4,0,0,339,522,2,2,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492335
22/08/2026,Serie A Brasil,2026,FLUMINENSE,REMO,2,1,0,1,H,0.0,0.0,0.0,20,7,9,1,10,10,11,2,1,1,0,0,713,268,0,7,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492345
22/08/2026,Serie A Brasil,2026,INTERNACIONAL,ATLETICO-MG,0,0,0,0,D,0.0,0.0,0.0,23,11,3,5,18,15,6,5,5,3,0,0,445,413,4,3,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492346
22/08/2026,Serie A Brasil,2026,CRUZEIRO,FLAMENGO,2,1,0,1,H,0.0,0.0,0.0,24,14,6,3,13,7,3,3,3,1,0,0,497,562,2,4,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492344
23/08/2026,Serie A Brasil,2026,PALMEIRAS,VASCO DA GAMA,4,1,0,0,H,0.0,0.0,0.0,13,12,5,4,8,21,5,3,1,3,0,0,551,407,3,1,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492347
23/08/2026,Serie A Brasil,2026,VITORIA,BAHIA,0,2,0,0,A,0.0,0.0,0.0,14,28,2,9,13,10,7,7,4,3,0,0,301,341,6,2,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492349
23/08/2026,Serie A Brasil,2026,RB BRAGANTINO,GREMIO,1,0,0,0,H,0.0,0.0,0.0,27,14,4,1,9,12,8,5,2,3,0,0,453,406,1,2,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492341
23/08/2026,Serie A Brasil,2026,SANTOS,MIRASSOL,1,1,0,1,D,0.0,0.0,0.0,21,5,7,3,9,13,10,2,2,3,0,1,577,333,2,6,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492348
23/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,SAO PAULO,1,0,1,0,H,0.0,0.0,0.0,13,22,4,5,17,7,7,3,4,1,0,0,236,791,5,3,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492342
23/08/2026,Serie A Brasil,2026,CORITIBA,CORINTHIANS,2,1,1,0,H,0.0,0.0,0.0,12,16,3,3,8,9,4,14,2,2,0,0,314,552,2,1,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492343
24/08/2026,Serie A Brasil,2026,BOTAFOGO,ATLETICO PARANAENSE,2,3,0,2,A,0.0,0.0,0.0,32,7,8,6,12,9,13,2,2,1,0,0,488,412,3,6,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492340
29/08/2026,Serie A Brasil,2026,ATLETICO-MG,VITORIA,2,1,1,0,H,1.75,3.5,4.75,18,14,8,3,12,13,4,5,2,1,0,0,636,395,2,6,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492351
29/08/2026,Serie A Brasil,2026,SAO PAULO,RB BRAGANTINO,2,1,2,0,H,2.15,3.4,3.4,17,8,8,3,11,14,9,7,3,4,0,0,282,468,2,6,38,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492358
30/08/2026,Serie A Brasil,2026,VASCO DA GAMA,CRUZEIRO,3,1,1,0,H,2.35,3.2,3.0,21,11,9,6,15,12,11,2,2,1,0,0,386,470,5,7,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492359
30/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLUMINENSE,3,3,1,1,D,2.15,3.1,3.5,17,12,8,6,15,12,8,3,2,2,0,0,445,526,3,5,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492350
30/08/2026,Serie A Brasil,2026,FLAMENGO,BOTAFOGO,3,0,1,0,H,1.4,4.33,7.5,18,14,6,4,8,9,5,3,0,2,0,0,653,366,4,3,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492354
30/08/2026,Serie A Brasil,2026,CORINTHIANS,SANTOS,0,1,0,1,A,1.83,3.3,4.33,18,8,2,4,9,16,8,1,4,3,0,0,592,376,3,2,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492353
30/08/2026,Serie A Brasil,2026,GREMIO,CHAPECOENSE-SC,3,1,2,1,H,1.53,4.0,5.75,12,32,5,9,11,10,5,7,3,2,0,0,540,461,7,2,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492355
30/08/2026,Serie A Brasil,2026,MIRASSOL,PALMEIRAS,1,1,0,0,D,3.6,3.25,2.05,11,14,5,3,16,11,3,4,2,2,0,1,424,464,2,4,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492356
