Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,fixture_id
2023-08-02,Serie B Brasil,2023/2024,Ituano,Tombense,1,0,1.0,0.0,H,1006650
2023-08-03,Serie B Brasil,2023/2024,Vitoria,ABC,2,0,0.0,0.0,H,1006652
2023-08-03,Serie B Brasil,2023/2024,Guarani Campinas,Ceara,0,0,0.0,0.0,D,1006647
2023-08-03,Serie B Brasil,2023/2024,Vila Nova,Sport Recife,0,1,0.0,0.0,A,1006648
2023-08-03,Serie B Brasil,2023/2024,Londrina,Chapecoense-sc,1,1,1.0,0.0,D,1006655
2023-08-03,Serie B Brasil,2023/2024,Juventude,Novorizontino,1,0,1.0,0.0,H,1006654
2023-08-05,Serie B Brasil,2023/2024,Mirassol,Sampaio Correa,0,0,0.0,0.0,D,1006661
2023-08-05,Serie B Brasil,2023/2024,Avai,Criciuma,1,0,1.0,0.0,H,1006659
2023-08-05,Serie B Brasil,2023/2024,CRB,Botafogo SP,0,0,0.0,0.0,D,1006666
2023-08-05,Serie B Brasil,2023/2024,Ituano,Guarani Campinas,1,1,0.0,1.0,D,1006660
2023-08-05,Serie B Brasil,2023/2024,Sport Recife,Novorizontino,1,0,0.0,0.0,H,1006662
2023-08-06,Serie B Brasil,2023/2024,Ponte Preta,Chapecoense-sc,1,0,0.0,0.0,H,1006657
2023-08-06,Serie B Brasil,2023/2024,Ceara,ABC,1,0,1.0,0.0,H,1006663
2023-08-07,Serie B Brasil,2023/2024,Juventude,Vila Nova,0,2,0.0,0.0,A,1006664
2023-08-07,Serie B Brasil,2023/2024,Atletico Goianiense,Tombense,3,2,0.0,2.0,H,1006658
2023-08-07,Serie B Brasil,2023/2024,Londrina,Vitoria,2,0,0.0,0.0,H,1006665
2023-08-11,Serie B Brasil,2023/2024,Novorizontino,Mirassol,2,1,1.0,1.0,H,1006671
2023-08-12,Serie B Brasil,2023/2024,Tombense,Sport Recife,0,0,0.0,0.0,D,1006675
2023-08-12,Serie B Brasil,2023/2024,Criciuma,Londrina,2,0,1.0,0.0,H,1006669
2023-08-12,Serie B Brasil,2023/2024,Sampaio Correa,CRB,1,1,0.0,0.0,D,1006673
2023-08-12,Serie B Brasil,2023/2024,Botafogo SP,Ponte Preta,0,0,0.0,0.0,D,1006670
2023-08-12,Serie B Brasil,2023/2024,Vila Nova,Avai,1,1,0.0,1.0,D,1006668
2023-08-13,Serie B Brasil,2023/2024,Chapecoense-sc,Atletico Goianiense,0,1,0.0,0.0,A,1006674
2023-08-13,Serie B Brasil,2023/2024,Guarani Campinas,Juventude,0,1,0.0,0.0,A,1006667
2023-08-13,Serie B Brasil,2023/2024,Vitoria,Ceara,1,0,1.0,0.0,H,1006672
2023-08-14,Serie B Brasil,2023/2024,ABC,Ituano,1,1,0.0,0.0,D,1006676
2023-08-17,Serie B Brasil,2023/2024,Londrina,Atletico Goianiense,0,2,0.0,0.0,A,1006685
2023-08-18,Serie B Brasil,2023/2024,Vila Nova,Mirassol,2,0,2.0,0.0,H,1006678
2023-08-18,Serie B Brasil,2023/2024,Vitoria,Botafogo SP,2,0,0.0,0.0,H,1006682
2023-08-19,Serie B Brasil,2023/2024,Guarani Campinas,Sport Recife,3,1,3.0,1.0,H,1006677
2023-08-19,Serie B Brasil,2023/2024,Avai,Tombense,4,2,1.0,1.0,H,1006679
2023-08-19,Serie B Brasil,2023/2024,ABC,CRB,1,2,0.0,1.0,A,1006686
2023-08-19,Serie B Brasil,2023/2024,Ituano,Criciuma,3,0,2.0,0.0,H,1006680
2023-08-19,Serie B Brasil,2023/2024,Juventude,Sampaio Correa,0,0,0.0,0.0,D,1006684
2023-08-20,Serie B Brasil,2023/2024,Novorizontino,Chapecoense-sc,1,2,1.0,0.0,A,1006681
2023-08-20,Serie B Brasil,2023/2024,Ceara,Ponte Preta,1,1,0.0,0.0,D,1006683
2023-08-22,Serie B Brasil,2023/2024,Mirassol,Juventude,0,1,0.0,0.0,A,1006691
2023-08-23,Serie B Brasil,2023/2024,Criciuma,Vila Nova,1,0,1.0,0.0,H,1006689
2023-08-23,Serie B Brasil,2023/2024,CRB,Avai,1,1,1.0,0.0,D,1006616
2023-08-24,Serie B Brasil,2023/2024,Botafogo SP,Chapecoense-sc,1,2,0.0,2.0,A,1006610
2023-08-25,Serie B Brasil,2023/2024,Ponte Preta,Londrina,1,0,1.0,0.0,H,1006687
2023-08-26,Serie B Brasil,2023/2024,Sport Recife,Ituano,1,2,0.0,2.0,A,1006692
2023-08-26,Serie B Brasil,2023/2024,Sampaio Correa,Guarani Campinas,1,1,0.0,1.0,D,1006693
2023-08-26,Serie B Brasil,2023/2024,Tombense,Ceara,2,2,0.0,2.0,D,1006695
2023-08-26,Serie B Brasil,2023/2024,CRB,Novorizontino,1,0,1.0,0.0,H,1006696
2023-08-27,Serie B Brasil,2023/2024,Chapecoense-sc,Avai,0,0,0.0,0.0,D,1006694
2023-08-27,Serie B Brasil,2023/2024,Atletico Goianiense,Vitoria,0,0,0.0,0.0,D,1006688
2023-08-28,Serie B Brasil,2023/2024,Botafogo SP,ABC,0,0,0.0,0.0,D,1006690
2023-08-30,Serie B Brasil,2023/2024,Novorizontino,Ituano,2,0,1.0,0.0,H,1006701
2023-09-01,Serie B Brasil,2023/2024,Juventude,Chapecoense-sc,0,0,0.0,0.0,D,1006704
2023-09-01,Serie B Brasil,2023/2024,Vitoria,Mirassol,0,0,0.0,0.0,D,1006702
2023-09-02,Serie B Brasil,2023/2024,Londrina,Tombense,1,1,0.0,1.0,D,1006705
2023-09-02,Serie B Brasil,2023/2024,Avai,Atletico Goianiense,0,2,0.0,1.0,A,1006699
2023-09-02,Serie B Brasil,2023/2024,Ceara,Criciuma,1,0,1.0,0.0,H,1006703
2023-09-02,Serie B Brasil,2023/2024,ABC,Sampaio Correa,1,1,0.0,1.0,D,1006706
2023-09-02,Serie B Brasil,2023/2024,Guarani Campinas,Ponte Preta,1,0,1.0,0.0,H,1006697
2023-09-03,Serie B Brasil,2023/2024,Vila Nova,CRB,0,1,0.0,0.0,A,1006698
2023-09-03,Serie B Brasil,2023/2024,Botafogo SP,Sport Recife,1,1,1.0,1.0,D,1006700
2023-09-06,Serie B Brasil,2023/2024,Chapecoense-sc,Guarani Campinas,0,1,0.0,1.0,A,1006714
2023-09-07,Serie B Brasil,2023/2024,Ceara,Londrina,3,1,3.0,1.0,H,1006713
2023-09-07,Serie B Brasil,2023/2024,Tombense,ABC,3,0,1.0,0.0,H,1006715
2023-09-08,Serie B Brasil,2023/2024,Ituano,Vila Nova,1,2,0.0,2.0,A,1006710
2023-09-09,Serie B Brasil,2023/2024,Ponte Preta,Sampaio Correa,0,0,0.0,0.0,D,1006707
2023-09-09,Serie B Brasil,2023/2024,Mirassol,Botafogo SP,1,0,0.0,0.0,H,1006711
2023-09-09,Serie B Brasil,2023/2024,Sport Recife,Criciuma,3,3,2.0,1.0,D,1006712
2023-09-10,Serie B Brasil,2023/2024,Atletico Goianiense,Juventude,3,0,1.0,0.0,H,1006708
2023-09-10,Serie B Brasil,2023/2024,CRB,Vitoria,6,0,3.0,0.0,H,1006716
2023-09-11,Serie B Brasil,2023/2024,Avai,Novorizontino,1,0,0.0,0.0,H,1006709
2023-09-14,Serie B Brasil,2023/2024,Londrina,Ituano,2,2,2.0,2.0,D,1006725
2023-09-15,Serie B Brasil,2023/2024,Vila Nova,Ponte Preta,1,1,1.0,1.0,D,1006718
2023-09-16,Serie B Brasil,2023/2024,ABC,Sport Recife,0,1,0.0,0.0,A,1006726
2023-09-16,Serie B Brasil,2023/2024,Criciuma,Mirassol,2,1,1.0,1.0,H,1006719
2023-09-16,Serie B Brasil,2023/2024,Sampaio Correa,Chapecoense-sc,2,0,2.0,0.0,H,1006723
2023-09-16,Serie B Brasil,2023/2024,Botafogo SP,Atletico Goianiense,1,0,1.0,0.0,H,1006720
2023-09-16,Serie B Brasil,2023/2024,Juventude,CRB,3,1,0.0,0.0,H,1006724
2023-09-17,Serie B Brasil,2023/2024,Guarani Campinas,Tombense,3,0,2.0,0.0,H,1006717
2023-09-17,Serie B Brasil,2023/2024,Vitoria,Avai,3,0,1.0,0.0,H,1006722
2023-09-19,Serie B Brasil,2023/2024,Novorizontino,Ceara,4,1,3.0,0.0,H,1006721
2023-09-20,Serie B Brasil,2023/2024,Sampaio Correa,Vila Nova,2,1,1.0,1.0,H,1006733
2023-09-22,Serie B Brasil,2023/2024,Ponte Preta,Mirassol,0,3,0.0,1.0,A,1006727
2023-09-23,Serie B Brasil,2023/2024,Atletico Goianiense,Criciuma,3,1,0.0,0.0,H,1006728
2023-09-23,Serie B Brasil,2023/2024,Ituano,Vitoria,0,2,0.0,1.0,A,1006730
2023-09-23,Serie B Brasil,2023/2024,Chapecoense-sc,Ceara,1,1,1.0,0.0,D,1006734
2023-09-23,Serie B Brasil,2023/2024,CRB,Guarani Campinas,1,0,0.0,0.0,H,1006736
2023-09-23,Serie B Brasil,2023/2024,Tombense,Botafogo SP,0,0,0.0,0.0,D,1006735
2023-09-23,Serie B Brasil,2023/2024,Sport Recife,Londrina,4,0,1.0,0.0,H,1006732
2023-09-25,Serie B Brasil,2023/2024,Avai,Juventude,0,2,0.0,2.0,A,1006729
2023-09-26,Serie B Brasil,2023/2024,Novorizontino,ABC,2,1,2.0,0.0,H,1006731
2023-09-28,Serie B Brasil,2023/2024,Mirassol,CRB,1,0,1.0,0.0,H,1006741
2023-09-29,Serie B Brasil,2023/2024,Londrina,Sampaio Correa,1,0,1.0,0.0,H,1006745
2023-09-29,Serie B Brasil,2023/2024,Avai,Sport Recife,2,2,2.0,1.0,D,1006739
2023-09-30,Serie B Brasil,2023/2024,Vitoria,Tombense,1,0,0.0,0.0,H,1006742
2023-09-30,Serie B Brasil,2023/2024,Juventude,Criciuma,1,0,0.0,0.0,H,1006744
2023-09-30,Serie B Brasil,2023/2024,Guarani Campinas,Novorizontino,2,1,1.0,1.0,H,1006737
2023-09-30,Serie B Brasil,2023/2024,Ituano,Botafogo SP,1,1,1.0,1.0,D,1006740
2023-09-30,Serie B Brasil,2023/2024,ABC,Ponte Preta,2,0,0.0,0.0,H,1006746
2023-10-01,Serie B Brasil,2023/2024,Vila Nova,Chapecoense-sc,0,0,0.0,0.0,D,1006738
2023-10-01,Serie B Brasil,2023/2024,Ceara,Atletico Goianiense,0,1,0.0,0.0,A,1006743
2023-10-03,Serie B Brasil,2023/2024,Mirassol,Londrina,2,0,2.0,0.0,H,1006751
2023-10-05,Serie B Brasil,2023/2024,Chapecoense-sc,ABC,0,0,0.0,0.0,D,1006754
2023-10-07,Serie B Brasil,2023/2024,Atletico Goianiense,Ituano,1,0,1.0,0.0,H,1006748
2023-10-07,Serie B Brasil,2023/2024,CRB,Ceara,2,0,1.0,0.0,H,1006756
2023-10-07,Serie B Brasil,2023/2024,Tombense,Juventude,1,1,1.0,0.0,D,1006755
2023-10-07,Serie B Brasil,2023/2024,Sampaio Correa,Novorizontino,1,1,0.0,0.0,D,1006753
2023-10-07,Serie B Brasil,2023/2024,Botafogo SP,Avai,0,1,0.0,0.0,A,1006750
2023-10-07,Serie B Brasil,2023/2024,Guarani Campinas,Vila Nova,1,1,0.0,1.0,D,1006747
2023-10-08,Serie B Brasil,2023/2024,Criciuma,Vitoria,1,0,1.0,0.0,H,1006749
2023-10-09,Serie B Brasil,2023/2024,Sport Recife,Ponte Preta,3,3,1.0,3.0,D,1006752
2023-10-11,Serie B Brasil,2023/2024,ABC,Mirassol,1,2,0.0,2.0,A,1006766
2023-10-12,Serie B Brasil,2023/2024,Vila Nova,Botafogo SP,3,1,2.0,0.0,H,1006758
2023-10-14,Serie B Brasil,2023/2024,Criciuma,Chapecoense-sc,1,2,0.0,1.0,A,1006759
2023-10-14,Serie B Brasil,2023/2024,Ituano,CRB,0,0,0.0,0.0,D,1006760
2023-10-14,Serie B Brasil,2023/2024,Novorizontino,Tombense,0,0,0.0,0.0,D,1006761
2023-10-14,Serie B Brasil,2023/2024,Ceara,Sampaio Correa,0,0,0.0,0.0,D,1006763
2023-10-15,Serie B Brasil,2023/2024,Ponte Preta,Atletico Goianiense,0,2,0.0,1.0,A,1006757
2023-10-15,Serie B Brasil,2023/2024,Vitoria,Guarani Campinas,2,0,1.0,0.0,H,1006762
2023-10-15,Serie B Brasil,2023/2024,Londrina,Avai,1,1,1.0,0.0,D,1006765
2023-10-16,Serie B Brasil,2023/2024,Juventude,Sport Recife,2,2,1.0,1.0,D,1006764
2023-10-19,Serie B Brasil,2023/2024,Atletico Goianiense,ABC,3,1,1.0,0.0,H,1006768
2023-10-19,Serie B Brasil,2023/2024,Tombense,Vila Nova,2,1,0.0,1.0,H,1006775
2023-10-20,Serie B Brasil,2023/2024,Sampaio Correa,Vitoria,0,1,0.0,1.0,A,1006773
2023-10-21,Serie B Brasil,2023/2024,Mirassol,Guarani Campinas,0,0,0.0,0.0,D,1006771
2023-10-21,Serie B Brasil,2023/2024,CRB,Criciuma,0,1,0.0,0.0,A,1006776
2023-10-21,Serie B Brasil,2023/2024,Botafogo SP,Novorizontino,2,0,1.0,0.0,H,1006770
2023-10-21,Serie B Brasil,2023/2024,Juventude,Londrina,2,2,1.0,2.0,D,1006774
2023-10-22,Serie B Brasil,2023/2024,Sport Recife,Chapecoense-sc,2,1,0.0,1.0,H,1006772
2023-10-22,Serie B Brasil,2023/2024,Avai,Ceara,1,0,0.0,0.0,H,1006769
2023-10-23,Serie B Brasil,2023/2024,Ponte Preta,Ituano,0,0,0.0,0.0,D,1006767
2023-10-27,Serie B Brasil,2023/2024,ABC,Avai,1,1,0.0,1.0,D,1006786
2023-10-28,Serie B Brasil,2023/2024,Guarani Campinas,Botafogo SP,0,1,0.0,0.0,A,1006777
2023-10-28,Serie B Brasil,2023/2024,Novorizontino,Ponte Preta,2,0,0.0,0.0,H,1006781
2023-10-28,Serie B Brasil,2023/2024,Criciuma,Sampaio Correa,3,0,3.0,0.0,H,1006779
2023-10-28,Serie B Brasil,2023/2024,Ituano,Mirassol,0,0,0.0,0.0,D,1006780
2023-10-28,Serie B Brasil,2023/2024,Ceara,Sport Recife,2,1,1.0,1.0,H,1006783
2023-10-28,Serie B Brasil,2023/2024,Vila Nova,Atletico Goianiense,2,1,0.0,0.0,H,1006778
2023-10-29,Serie B Brasil,2023/2024,Londrina,CRB,1,1,0.0,0.0,D,1006785
2023-10-29,Serie B Brasil,2023/2024,Vitoria,Juventude,0,0,0.0,0.0,D,1006782
2023-10-30,Serie B Brasil,2023/2024,Chapecoense-sc,Tombense,1,2,0.0,1.0,A,1006784
2023-11-01,Serie B Brasil,2023/2024,Atletico Goianiense,Novorizontino,2,2,1.0,2.0,D,1006788
2023-11-03,Serie B Brasil,2023/2024,Mirassol,Sport Recife,2,1,1.0,0.0,H,1006791
2023-11-04,Serie B Brasil,2023/2024,Londrina,Guarani Campinas,0,0,0.0,0.0,D,1006795
2023-11-04,Serie B Brasil,2023/2024,Juventude,Ituano,2,1,1.0,0.0,H,1006794
2023-11-04,Serie B Brasil,2023/2024,Ponte Preta,Avai,0,1,0.0,0.0,A,1006787
2023-11-04,Serie B Brasil,2023/2024,Botafogo SP,Ceara,2,2,1.0,1.0,D,1006790
2023-11-04,Serie B Brasil,2023/2024,Sampaio Correa,Tombense,1,2,1.0,1.0,A,1006793
2023-11-05,Serie B Brasil,2023/2024,Vitoria,Vila Nova,1,1,0.0,1.0,D,1006792
2023-11-07,Serie B Brasil,2023/2024,CRB,Chapecoense-sc,3,2,2.0,1.0,H,1006796
2023-11-08,Serie B Brasil,2023/2024,Criciuma,ABC,1,0,1.0,0.0,H,1006789
2023-11-10,Serie B Brasil,2023/2024,Vila Nova,Londrina,4,1,2.0,0.0,H,1006798
2023-11-11,Serie B Brasil,2023/2024,Sport Recife,Atletico Goianiense,0,0,0.0,0.0,D,1006802
2023-11-11,Serie B Brasil,2023/2024,Ituano,Sampaio Correa,2,1,2.0,0.0,H,1006800
2023-11-11,Serie B Brasil,2023/2024,Chapecoense-sc,Botafogo SP,2,0,0.0,0.0,H,1006804
2023-11-11,Serie B Brasil,2023/2024,Avai,CRB,1,1,1.0,0.0,D,1006799
2023-11-11,Serie B Brasil,2023/2024,Tombense,Ponte Preta,0,1,0.0,0.0,A,1006805
2023-11-12,Serie B Brasil,2023/2024,Ceara,Mirassol,2,0,0.0,0.0,H,1006803
2023-11-12,Serie B Brasil,2023/2024,Novorizontino,Vitoria,1,2,1.0,1.0,A,1006801
2023-11-14,Serie B Brasil,2023/2024,Guarani Campinas,Criciuma,1,1,0.0,1.0,D,1006797
2023-11-15,Serie B Brasil,2023/2024,ABC,Juventude,0,0,0.0,0.0,D,1006806
2023-11-17,Serie B Brasil,2023/2024,Ituano,Chapecoense-sc,0,0,0.0,0.0,D,1006810
2023-11-18,Serie B Brasil,2023/2024,Londrina,Novorizontino,0,1,0.0,0.0,A,1006815
2023-11-18,Serie B Brasil,2023/2024,Vitoria,Sport Recife,1,0,0.0,0.0,H,1006812
2023-11-18,Serie B Brasil,2023/2024,Criciuma,Botafogo SP,3,0,1.0,0.0,H,1006809
2023-11-18,Serie B Brasil,2023/2024,Vila Nova,Ceara,3,1,1.0,1.0,H,1006808
2023-11-18,Serie B Brasil,2023/2024,Juventude,Ponte Preta,0,0,0.0,0.0,D,1006814
2023-11-18,Serie B Brasil,2023/2024,Mirassol,Atletico Goianiense,4,1,2.0,0.0,H,1006811
2023-11-19,Serie B Brasil,2023/2024,Guarani Campinas,ABC,2,3,1.0,1.0,A,1006807
2023-11-19,Serie B Brasil,2023/2024,CRB,Tombense,2,0,0.0,0.0,H,1006816
2023-11-20,Serie B Brasil,2023/2024,Sampaio Correa,Avai,4,0,3.0,0.0,H,1006813
2023-11-25,Serie B Brasil,2023/2024,Sport Recife,Sampaio Correa,4,1,3.0,0.0,H,1006822
2023-11-25,Serie B Brasil,2023/2024,Ceara,Juventude,1,3,1.0,1.0,A,1006823
2023-11-25,Serie B Brasil,2023/2024,Chapecoense-sc,Vitoria,3,1,1.0,1.0,H,1006824
2023-11-25,Serie B Brasil,2023/2024,Ponte Preta,CRB,3,0,1.0,0.0,H,1006817
2023-11-25,Serie B Brasil,2023/2024,Atletico Goianiense,Guarani Campinas,3,0,0.0,0.0,H,1006818
2023-11-25,Serie B Brasil,2023/2024,Avai,Ituano,0,0,0.0,0.0,D,1006819
2023-11-25,Serie B Brasil,2023/2024,ABC,Vila Nova,3,2,2.0,0.0,H,1006826
2023-11-25,Serie B Brasil,2023/2024,Tombense,Mirassol,0,1,0.0,0.0,A,1006825
2023-11-25,Serie B Brasil,2023/2024,Botafogo SP,Londrina,0,1,0.0,0.0,A,1006820
2023-11-25,Serie B Brasil,2023/2024,Novorizontino,Criciuma,2,0,1.0,0.0,H,1006821
2024-04-19,Serie B Brasil,2024/2025,Botafogo SP,America Mineiro,1,1,0.0,0.0,D,1183021
2024-04-19,Serie B Brasil,2024/2025,Novorizontino,CRB,2,1,0.0,1.0,H,1183022
2024-04-20,Serie B Brasil,2024/2025,Operario-PR,Avai,1,0,0.0,0.0,H,1183026
2024-04-20,Serie B Brasil,2024/2025,Chapecoense-sc,Ituano,3,1,1.0,0.0,H,1183024
2024-04-20,Serie B Brasil,2024/2025,Santos,Paysandu,2,0,0.0,0.0,H,1183023
2024-04-20,Serie B Brasil,2024/2025,Amazonas,Sport Recife,2,3,0.0,1.0,A,1183027
2024-04-20,Serie B Brasil,2024/2025,Ceara,Goias,1,1,1.0,1.0,D,1183028
2024-04-21,Serie B Brasil,2024/2025,Ponte Preta,Coritiba,1,1,1.0,0.0,D,1183020
2024-04-23,Serie B Brasil,2024/2025,Vila Nova,Guarani Campinas,2,0,1.0,0.0,H,1183019
2024-04-24,Serie B Brasil,2024/2025,Brusque,Mirassol,3,1,1.0,0.0,H,1183025
2024-04-26,Serie B Brasil,2024/2025,Sport Recife,Vila Nova,2,0,1.0,0.0,H,1183038
2024-04-26,Serie B Brasil,2024/2025,Ituano,Operario-PR,0,2,0.0,1.0,A,1183032
2024-04-26,Serie B Brasil,2024/2025,Avai,Santos,0,2,0.0,0.0,A,1183034
2024-04-27,Serie B Brasil,2024/2025,Guarani Campinas,Chapecoense-sc,0,1,0.0,1.0,A,1183030
2024-04-27,Serie B Brasil,2024/2025,CRB,Amazonas,0,0,0.0,0.0,D,1183035
2024-04-27,Serie B Brasil,2024/2025,Paysandu,Botafogo SP,1,1,0.0,0.0,D,1183037
2024-04-27,Serie B Brasil,2024/2025,America Mineiro,Novorizontino,2,0,1.0,0.0,H,1183033
2024-04-28,Serie B Brasil,2024/2025,Coritiba,Brusque,1,0,0.0,0.0,H,1183036
2024-04-28,Serie B Brasil,2024/2025,Goias,Ponte Preta,3,0,1.0,0.0,H,1183029
2024-04-29,Serie B Brasil,2024/2025,Mirassol,Ceara,3,2,2.0,0.0,H,1183031
2024-05-03,Serie B Brasil,2024/2025,Paysandu,Avai,0,0,0.0,0.0,D,1183047
2024-05-04,Serie B Brasil,2024/2025,Coritiba,Sport Recife,0,1,0.0,1.0,A,1183046
2024-05-04,Serie B Brasil,2024/2025,Chapecoense-sc,America Mineiro,2,2,1.0,0.0,D,1183044
2024-05-04,Serie B Brasil,2024/2025,Vila Nova,Operario-PR,1,0,0.0,0.0,H,1183039
2024-05-05,Serie B Brasil,2024/2025,Ituano,Novorizontino,1,3,1.0,1.0,A,1183042
2024-05-05,Serie B Brasil,2024/2025,Brusque,Goias,0,2,0.0,1.0,A,1183045
2024-05-06,Serie B Brasil,2024/2025,Ceara,CRB,2,2,1.0,1.0,D,1183048
2024-05-06,Serie B Brasil,2024/2025,Ponte Preta,Amazonas,3,0,2.0,0.0,H,1183040
2024-05-07,Serie B Brasil,2024/2025,Santos,Guarani Campinas,4,1,2.0,0.0,H,1183043
2024-05-08,Serie B Brasil,2024/2025,Botafogo SP,Mirassol,0,0,0.0,0.0,D,1183041
2024-05-09,Serie B Brasil,2024/2025,America Mineiro,Vila Nova,3,1,2.0,1.0,H,1183053
2024-05-10,Serie B Brasil,2024/2025,Novorizontino,Ceara,0,3,0.0,1.0,A,1183052
2024-05-11,Serie B Brasil,2024/2025,CRB,Chapecoense-sc,2,0,2.0,0.0,H,1183055
2024-05-11,Serie B Brasil,2024/2025,Goias,Ituano,2,0,1.0,0.0,H,1183049
2024-05-11,Serie B Brasil,2024/2025,Sport Recife,Brusque,4,1,1.0,0.0,H,1183058
2024-05-11,Serie B Brasil,2024/2025,Guarani Campinas,Botafogo SP,2,0,1.0,0.0,H,1183050
2024-05-11,Serie B Brasil,2024/2025,Operario-PR,Ponte Preta,1,1,1.0,0.0,D,1183056
2024-05-11,Serie B Brasil,2024/2025,Amazonas,Santos,1,0,1.0,0.0,H,1183057
2024-05-12,Serie B Brasil,2024/2025,Avai,Coritiba,1,0,0.0,0.0,H,1183054
2024-05-12,Serie B Brasil,2024/2025,Mirassol,Paysandu,2,1,2.0,0.0,H,1183051
2024-05-14,Serie B Brasil,2024/2025,Vila Nova,Novorizontino,2,1,0.0,0.0,H,1183059
2024-05-14,Serie B Brasil,2024/2025,Avai,CRB,2,1,2.0,0.0,H,1183064
2024-05-15,Serie B Brasil,2024/2025,Coritiba,Guarani Campinas,1,0,1.0,0.0,H,1183066
2024-05-15,Serie B Brasil,2024/2025,Botafogo SP,Chapecoense-sc,0,0,0.0,0.0,D,1183061
2024-05-15,Serie B Brasil,2024/2025,America Mineiro,Mirassol,0,0,0.0,0.0,D,1183063
2024-05-15,Serie B Brasil,2024/2025,Brusque,Operario-PR,0,0,0.0,0.0,D,1183065
2024-05-15,Serie B Brasil,2024/2025,Ituano,Sport Recife,1,0,0.0,0.0,H,1183062
2024-05-16,Serie B Brasil,2024/2025,Ceara,Amazonas,2,1,2.0,0.0,H,1183068
2024-05-16,Serie B Brasil,2024/2025,Ponte Preta,Santos,1,2,0.0,2.0,A,1183060
2024-05-16,Serie B Brasil,2024/2025,Paysandu,Goias,1,1,1.0,0.0,D,1183067
2024-05-17,Serie B Brasil,2024/2025,CRB,Vila Nova,1,0,1.0,0.0,H,1183075
2024-05-18,Serie B Brasil,2024/2025,Novorizontino,Coritiba,0,0,0.0,0.0,D,1183072
2024-05-18,Serie B Brasil,2024/2025,Amazonas,Paysandu,1,1,1.0,1.0,D,1183077
2024-05-18,Serie B Brasil,2024/2025,Goias,Botafogo SP,4,0,2.0,0.0,H,1183069
2024-05-19,Serie B Brasil,2024/2025,Sport Recife,Avai,1,2,1.0,0.0,A,1183078
2024-05-19,Serie B Brasil,2024/2025,Santos,Brusque,4,0,3.0,0.0,H,1183073
2024-05-19,Serie B Brasil,2024/2025,Operario-PR,Ceara,0,0,0.0,0.0,D,1183076
2024-05-19,Serie B Brasil,2024/2025,Mirassol,Ituano,2,0,0.0,0.0,H,1183071
2024-05-21,Serie B Brasil,2024/2025,Guarani Campinas,America Mineiro,1,2,1.0,1.0,A,1183070
2024-05-21,Serie B Brasil,2024/2025,Chapecoense-sc,Ponte Preta,0,0,0.0,0.0,D,1183074
2024-05-25,Serie B Brasil,2024/2025,America Mineiro,Santos,2,1,1.0,1.0,H,1183083
2024-05-26,Serie B Brasil,2024/2025,Guarani Campinas,Paysandu,0,0,0.0,0.0,D,1183080
2024-05-26,Serie B Brasil,2024/2025,Ituano,Ponte Preta,2,0,0.0,0.0,H,1183082
2024-05-26,Serie B Brasil,2024/2025,Vila Nova,Brusque,2,2,1.0,1.0,D,1183079
2024-05-26,Serie B Brasil,2024/2025,Ceara,Chapecoense-sc,2,1,1.0,1.0,H,1183088
2024-05-27,Serie B Brasil,2024/2025,Coritiba,Operario-PR,3,0,3.0,0.0,H,1183086
2024-05-28,Serie B Brasil,2024/2025,Botafogo SP,Novorizontino,0,1,0.0,0.0,A,1183081
2024-05-28,Serie B Brasil,2024/2025,Avai,Goias,2,0,0.0,0.0,H,1183084
2024-05-28,Serie B Brasil,2024/2025,Amazonas,Mirassol,1,0,0.0,0.0,H,1183087
2024-05-31,Serie B Brasil,2024/2025,Ceara,Coritiba,1,0,0.0,0.0,H,1183098
2024-06-01,Serie B Brasil,2024/2025,Goias,Sport Recife,3,0,1.0,0.0,H,1183089
2024-06-01,Serie B Brasil,2024/2025,Brusque,Novorizontino,0,0,0.0,0.0,D,1183095
2024-06-02,Serie B Brasil,2024/2025,Chapecoense-sc,Vila Nova,1,1,0.0,0.0,D,1183094
2024-06-02,Serie B Brasil,2024/2025,Ponte Preta,CRB,4,2,0.0,0.0,H,1183090
2024-06-02,Serie B Brasil,2024/2025,Ituano,Avai,0,1,0.0,1.0,A,1183092
2024-06-03,Serie B Brasil,2024/2025,Santos,Botafogo SP,1,2,0.0,1.0,A,1183093
2024-06-04,Serie B Brasil,2024/2025,Operario-PR,Amazonas,1,0,1.0,0.0,H,1183096
2024-06-04,Serie B Brasil,2024/2025,Mirassol,Guarani Campinas,3,0,1.0,0.0,H,1183091
2024-06-05,Serie B Brasil,2024/2025,Paysandu,America Mineiro,2,0,0.0,0.0,H,1183097
2024-06-07,Serie B Brasil,2024/2025,Coritiba,Ituano,4,2,3.0,0.0,H,1183106
2024-06-08,Serie B Brasil,2024/2025,Novorizontino,Santos,3,1,1.0,0.0,H,1183102
2024-06-08,Serie B Brasil,2024/2025,Guarani Campinas,Operario-PR,0,1,0.0,1.0,A,1183100
2024-06-08,Serie B Brasil,2024/2025,Amazonas,Brusque,2,1,0.0,0.0,H,1183107
2024-06-09,Serie B Brasil,2024/2025,Avai,Chapecoense-sc,0,0,0.0,0.0,D,1183104
2024-06-09,Serie B Brasil,2024/2025,America Mineiro,Ponte Preta,2,0,1.0,0.0,H,1183103
